# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
1 0 FF 89 3F 75 F1 34 15 BA B7 FF85 9001 1803 BE1E 6037 7516 9570 F9BF E10A 4A8F0F6D E12871AD 0C1CC831 4F4CC991 26522586 BFFBD556 D67D80A2 1177FFC2 B0D1A122
2 0 F8 C9 19 DD 7D 71 AC 46 45 FD57 8E3C F6A6 6017 ADAF 1789 A28B BA2D 70DF 2D4F36CC 7BA6CA53 CCE0F8D3 4ECE741E F2813C36 D46EC5CC C64C396D 0CBE67C2 9711B2BB
1 1 FA 23 83 A0 99 CF 63 CB 11 1857 3926 5893 8F85 AEBB 2595 9E50 FA7A 5F82 CCE4256C 2CB887AD AB5B930B 179357EA 4BC1B932 2EB99A28 7D2353C4 9E05C04E 7DF98AF2
2 1 17 7B 26 67 5E 54 76 88 56 D6D7 37C0 267B D026 BAC7 3904 02FB 7B82 3631 7A045625 D3BBD96F B1021351 D059079C 519ECDCE 1BAC7E92 719432A1 01C5CCCA F3D24D75
0 0 87 D5 21 A7 3D 27 C2 21 94 3FB8 5CC0 05BC B04E 6FE3 977A 0B55 FAD1 A8BA 36B22E15 4895736E A9BEF28E 7723E077 99E8AB07 71850904 74309FE3 9F959176 5A96F53A
0 1 6D BF 3C 33 C1 E6 C0 5E 1E 2759 B4B2 4E3A 1D80 5EEF 1481 C5A0 7F6C BBC0 5D4FE7E3 2E0C270A 3D864696 C506E7DE 315314F1 23D1BD05 9595B537 61BFE72F FA78A454
1 1 C4 C8 01 A5 53 62 CC 8E FF 4CF6 C340 2B13 18D9 CD2A 8586 B6FE 2EBB 6B51 F5CDDE3A A736D6C7 D639E405 8D5FAC6F E7489BB2 EC93C04A 379F66F6 6DF2808B E1DB4EBC
0 0 8E 59 EE FC 26 DD 2B 79 F5 9442 E1E5 51B7 4EA5 9D93 5D76 0AE5 D11F 30D3 E5F388E5 0074DDB7 73055B25 D113183B B1CB17C7 811954E3 74DBEBE4 0FE50A02 62910D48
2 1 62 B9 0F E3 A1 69 9D 6F 92 05CB 18DB 805D 5A0B 8BBA 4B64 611B 4C69 9081 164277C3 AA85D488 5E88D8B9 5E89CF30 F28E6722 33904BB6 156280C0 CBA54BA2 925C7118
1 1 BC 60 3A 3A 8B AA CD DF 6E A6D2 0FA4 2198 9B9F E433 1DFC 6877 5617 E061 633190BE FB43F6A1 B7123CF8 C4CC9A9B 6C0B3135 713EDECD 981E55C1 C1007788 F4C3AA45
1 1 92 7C 3D DE 60 8F 39 09 A0 1276 65C0 8670 3A1F 9D2B 2050 AA02 7D36 F84B 24D796C0 E3A3586A 66B1DA0C 66CE5CD0 E3B4B0A7 BFA495E5 33266F6D 4171D68A 3509CFC0
1 1 C7 42 55 D0 38 F5 6C 06 DC 039D E3DD E139 861A 9377 25D2 8F15 FFB1 D25D B5F9AD76 4BA2FDED 42E58B92 376A62D1 7278C4D9 3A5C7BC8 0A070149 8BBF8EB7 76358ADC
0 1 23 88 D2 BA 10 97 28 1F 24 33C5 6AF5 EB9C D5D4 D3D8 635B 20D0 111F 35B2 75B1766C F5F4CE00 D8C48376 DDA4E838 534DA1EA 16706809 54A26665 0C6C4D6F 10DC6B83
1 1 F0 52 AE D3 BF 71 71 89 10 FA7D 811A 9301 ED97 DA95 93D8 48ED 056A 8061 40E0AB38 45A66FDA 8B26E836 AFDE2F3A A1BE0114 424425B4 6793060C 393F14FE E233AF5F
0 0 F0 98 D1 51 99 B4 F9 F0 9E 798B BDD2 10FE 2A89 8974 B821 9085 5955 D97F BF2EF16B 5C1CC1C5 566BE7C4 177909C4 A1BF60BA 46E722F1 9B71FD0F 8398BF25 438CC473
1 0 66 75 7D 04 60 02 11 3A EB 4FEA F331 851C E1EC 729E 024D BC44 D439 3BA3 DAE49BA0 C30B9D70 49E073AF 0F310162 00A86581 5E09A02C ECF6C502 B834232A 1983DB9A
0 0 CB 80 5F FA 6E 52 09 B7 B5 AA15 3704 630D 1EB8 43AA 3000 2204 8DDE 6AE4 69816FAF D54C5AD9 6AF3FC6C 55A6B079 BD6294DA D4C61E42 0A7A1E91 90003EFB B2345917
1 0 90 9A E4 D1 97 26 65 1A 47 E8A4 2F6A ECD2 ADEC 742C E2AA 177F 78C9 E0A9 C09698E6 3C3F83AF 0A29EDBC B9AF76B6 DC0385F6 30F4CAA1 C90CD5DD DF711014 7BD48700
2 1 77 61 AA 80 E2 01 63 C4 F8 4B79 52A2 287E 4868 07FB F2E1 DFF8 8411 ACF7 EA72CA5B D0A10B55 5EBCEFF5 A57836ED 12CE36B0 953CCDCC C0C942AD 1BF0E3FB 05DA36E2
0 0 6A DB 44 DC 6A E9 EE 28 F2 D37A B8C5 7738 EE1A A96B EF0D 9541 69D6 9C71 3160C106 E4CF9DDC 94528D78 F610AA66 32AEA3CD 60411333 28082A5E 03DC279F 972658FF
2 1 A2 53 8B 1C A1 6D 87 80 E6 ADC3 0820 04C1 5DA2 6850 A3CB 42FF B987 9EAE 2F0595E8 469FEC0B 87BEDDF0 9A24D2D9 AE8201AA 2218E890 7E9361CF 83F8C133 55BCBDCF
1 1 80 5F 34 30 93 40 55 0B A7 2B48 F77B DFFD 92F8 901B 7580 6349 2E98 1B37 904C8F86 28DF10A6 E2ABD856 5DA6B85D 38FF7CC7 A4952BC8 0CA73A11 B9FD8606 04FA281F
2 1 29 9D C6 2D 05 B1 A8 C5 8E 9FD9 9313 E789 410B 2FF5 D546 B58F 0528 2CA6 47963C91 E645E2F4 89C1B637 D9A38D24 CF3C7D1E B5A439C1 BA3AC0E5 1E39ED0F 06A44F2C
2 0 6F 41 AB 01 14 F0 5A C0 FD 85E1 69C1 372A A82A 1D12 AA9F F3CD BE38 5705 9DAF509F F353C243 94F0527B DA3D34FD D8F041D8 A33B5BD8 D4CC332F F370849F 6F880362
2 1 79 A8 34 80 BF 67 96 CD DE 7A9E 742C 68C7 0747 60D1 CB3C 9D0D F868 C25A 4D3991FF DEEA97B5 FA01F8F6 E422EC33 7E5F9BC7 7C6DF1B4 25405E4B 03C3CF1C 0E9CF4EB
2 0 B5 79 EC 4B 88 0A 45 0F 52 5B56 A9F0 6005 BEEA AEE1 9E13 416A 412B EAF6 3FADF1ED 6CF5261E 42B1EBB1 81B688DD 2DEEB67E 5B298EA1 1FBB2412 68CCDF13 129AD9D7
0 0 B5 15 C0 56 E8 29 6A 16 FC D8D3 36CF ACEC 9E8A A51B 4222 1C11 4FAF 133B 2F2597B3 B5B2D018 5FEDB79B 0BE63EE7 C2CA6DBC C39842C3 827C269D CF723522 01F11CED
2 1 FE 9E 62 3E B3 18 25 97 88 08F3 87B1 7D7A 3E29 09FC 35C8 1F87 0CBC 745F 3B8CE696 00A32EF4 190A6E4D 35D855A7 C8456301 21B234F3 C58AED60 7F1641D4 C50D30F3
1 1 3E DD EB DC BB 54 A9 5D 62 70B4 9076 933A 33FD F66E 11C4 508A 9D82 9A7A F6FBEB01 D70E7A27 874E48D8 33134176 3EB2B140 7C45C906 70FC82D0 5B80827C 94482FC2
0 0 85 65 50 81 14 5D 83 BF FF 2E08 5547 902F 47F1 57AD 82E6 580A 764A A39F 3587E381 C708468F 679162A3 716668DB 7ADF631A 279A4A06 0AE7AAF3 2534D88B FF2534C3
2 1 27 F3 34 7A DD 23 12 D6 97 A185 F261 69CB B0D8 3185 B1FA 2D3B FD95 6AE8 77AF0353 3D6D67CF 1DF07E40 985FB130 1B5E7439 138A99BD 23EB1A4E 042E1794 EE14C96A
2 0 6B 91 CB BC AC 64 3A 87 E0 233F DD60 A20A CA6D 31B5 5127 685C 6117 AC9E 3045E17C 117DDDCD AEAABFE7 D1372254 5960E180 7D65FDEE 9946F375 EAA2B2B5 6FEA7877
2 0 79 03 B9 8D CF 10 CB B2 AB 9989 BC8C 79BA 7C9E D8C2 54EE 0FF0 EA7C 32B2 2FBCD976 EBDCABAB 5002F87C F2090ED7 28E457E8 15428749 D014E4C4 FA30AEBB 878D342A
0 1 FC 7C BE 2A AD 48 FB 9C CC 1A42 0060 39E2 976D CBC6 9F2D 6D92 2795 E1E9 D5470BB0 3FB58FEF 3B384550 F669D6CC 98519277 8DB0B109 7D794217 CCD98A07 2FCEEF5D
1 0 C4 2E 4E 82 04 F0 EC 2A 6C 3FB1 33B2 63B4 EBB5 FCBC 6153 2F8F B6C4 37F1 B90D0134 0C6995CA C8A6425F 9332A72C 36AF8E68 719C291E E0F8DC85 B91D105B A91972C3
0 1 F0 AF 0B 97 D4 45 7B 33 54 86C7 FB29 F6D4 D0C2 A61B A995 A4F7 C501 BCC0 6D2E5331 B704A7E5 82121BE7 57ADA8C0 845B7200 98520AA6 3B87A9DC C08FB9E6 410011A8
0 0 EB 3E 80 E1 6E C4 1E 50 C7 846F EF1F 2D4D 5004 2FAB D28D 4CFB B072 7EEB 3A431C2F A13FF4FA 1D502148 1FC764FE 7B592C52 32F376C8 EB2D4983 6527AE5D 3A2295B6
1 0 AA 02 55 F1 88 4C 01 C0 71 A835 5141 952B 92C6 A960 3241 D807 0513 BB97 8B3C975C ADB35515 1D325CDF CBDBC279 4D954422 99D9881E 8DE74F1E A84297C7 A6E5E41D
2 1 DB 42 7C 71 26 30 4F 13 8B D3FE FEF2 5E94 3F32 E0C5 0610 E7E1 8738 270C 85EC6CAE 1AB2B5CF 080580AB 44F65E61 1028DF6E D9393C22 36163027 73E6C47B 433350E4
2 1 13 0B EF 20 6D 28 13 5D 46 2213 CDAE EDC8 DFDC B45F E8F7 501C 57DC CA29 9CD3316C 511518C2 4D9A90FC 6F9D4AC7 08BE6209 3DD8A617 238852C0 75862C23 706D1A7E
0 0 90 F4 F5 B0 32 73 E2 E6 D7 09DE 8C31 F0DB A445 46DB 563D 2706 3FF4 5F10 0542A0B9 0F55837C B773A3C6 FAEBE30C CE43E729 DFE3D940 06DF0C2C 2C39386A E00BEC08
1 1 E1 A4 87 BF D2 F5 B6 57 F1 2F13 BA62 9E6B 6E15 05A9 0EC0 6527 D4C2 EC3C 1ABBDE38 E2333DF9 D9EF13BD E21D12DF 347995EF F506BC60 668DAC4F 7E4BB6A4 4890B1AD
0 0 82 53 04 D1 25 E6 1F F9 59 A539 F5AF 5F3F 0AFD 4120 DD2C 263D E0B0 A248 1200165F 9AB7526F 9660FCF8 6334CA75 D9EB007C 75611EEC CC23B774 1BC550AA 97B72EA9
1 1 ED 77 EB B6 AA EF 3B 54 BF 9AD9 5FBA F7AC 213F 517B BBA2 1AA3 B1B2 7B18 53A3655E AD5F66A7 9FEF10C8 F0899FA0 43903054 35E4D7D9 FD4D2CAB E4ECD002 E1FCD4AC
0 1 A5 3C 8C A9 83 C9 CF 7F A2 CEFA 4D74 8DD4 A4B9 447A 9B81 F179 C0A6 91FD 18159B2C 991C8E3C 1501D7B3 624192E6 DB036097 0D51E463 83CEDB66 68F9186A 3C3A3E64
0 1 B4 94 EA AD 43 AD 06 92 3C 10D4 0734 9D8E C83A FC47 0936 C739 BB7A 679E 2DDFEB7A 18322920 14BB1A3F E851F019 2301EEB7 FC9650DC 5CF96B1E A19FAFE7 A8D62F32
1 0 E7 27 95 29 12 F9 49 90 BA 793F 63E8 78C0 2918 1AA8 068A 15EC 0F32 D5C0 721D3193 B39D30C4 6F0909A0 B3DFDC29 5B07AB39 7F6865B4 BB9E6FE2 F705F946 E1A9F5D3
0 0 67 32 C7 3E 2C C8 1C 7A 27 BC84 5BD6 14E8 7DB3 4640 BBD3 4056 F105 1476 7AE0C6A7 D046124A 6D98A8FF AD37CB1C E815E483 55862998 1DD85374 77A454C2 35CAF733
1 0 60 61 B4 27 E1 40 F6 10 BB 89CB 8F43 EFA2 B099 A292 6440 8267 80C5 9DAF 35F9C043 19C1F939 C83E02B1 EB521072 7A9DD7EE E4245A1D E40FAEAD ECBB110E B0F0D8D8
1 1 E1 87 9E 25 84 50 42 2C 21 0596 90B5 2612 8F6E B075 35AB 9054 548E DB7B D435879E 18AA4DC0 B014EDA6 4FD7EA48 5818CC07 E5ABF4E4 5CC75BA1 FFC73D27 6DEC9E48
2 0 F3 77 D2 7E 98 3E E2 46 0C A708 067F 05D3 FEC0 87F0 7D4B E766 3468 AA7A E50AE3A2 F93105E8 BFD0FD52 10343D35 1CF50107 A20DFC23 C1CABEE5 692517FC 028C8B93
1 1 AF 8A FE 68 E6 49 65 0E 1E EAA0 6AAA E474 5BCA 6366 B472 78A9 A554 7567 DD082991 A334FB6F DD501875 9EFEDF14 2D5C495F F473C54F 8FDF8EFF 45AAB71D 82662E15
1 1 05 57 61 2F F6 D5 E6 01 51 F2A0 C5BC 17F5 5908 EE55 4318 CC85 9ACE 3590 A8CB2671 996BB063 B93A4D36 3BE1F1FD D07D9018 7E703C41 4A5762B2 A37198CA C5EB19A3
2 0 8B 00 97 CA A2 18 7F D4 12 84B7 2B21 74A0 7FF3 72AA E9CE C079 CE4C C0EA 782B0C21 15DC49FE 7DD1A2FC AFA80729 9A7A6F9B ED91C4B9 843A4394 A5954B82 C25D4631
1 0 81 58 26 5F A9 3C AE A5 C5 F22A FF98 A7AC CB81 DD27 2F06 9AB4 74C0 D916 3A34BFC4 13D84BB9 C996A795 A62DBC6D AD4D7898 0CB50759 E9228D85 24897EB4 B040EB91
0 1 95 DA F5 0C 02 BB 73 03 C7 AF5E 5000 41C5 E5B1 F7C2 1C2F AF6F EA4F 1379 6D306EA9 6D57533D E8E9DECA 6B4C106D A306D5C7 7BB835EB 25291E6C 49C6F102 5E30066F
2 0 3B B7 61 3A 31 E5 08 A6 C8 14F7 83A5 1D7F A27F 15BF 9FB2 1073 6F46 990D 901F45E2 10AA98CA E6A07892 EFEEDE06 515C1991 FC25098C 29E96595 A3A35A3C 36E670E7
1 0 2B C6 E5 0B CB DA EB 35 28 367B 9837 D55C 0D7D 8935 9908 AF36 3ABE 5DB1 D0AB7EB2 79D2A629 3E4682A1 983212B0 89809101 8591F72D 60845BAC 58B1506A 9E636352
1 1 DB 93 31 8E 2E A9 48 5E E3 CF4E 063A D223 0193 6ADD 6D60 9825 2103 ADFB C8DD2EEF F8DD9EAA E0193992 C5390214 81F6AD76 1151C3D8 F6218A02 EE109046 3CF9ED06
2 0 E8 C9 16 57 98 B8 7D C6 42 7F93 1FA5 547A E000 4B24 8C5A 871F 7A8E 5CEF 47033727 AD889F8E F02D90AB 8B908922 E7655DCF 159F0448 390C5076 B796BAAB 76306598
1 0 CC 7E 9C 79 80 DD 82 E1 9E 0E77 98BA D54E 3361 61EE AF79 61B4 0E5D EC07 D7C4362F 8502E025 71EEECF9 3F2CE366 0FF5AAF8 CC634BC2 250E14A7 1686109E EE6ABB8B
2 1 A5 71 83 01 0F D0 5B 47 BA 7EED 8C61 6359 0D2B 6593 4880 33A5 210D 5492 27286DF7 45DB32FD 9A14E517 6913AB6B 21207A85 14B2F12F 79AEAF07 B2D11EDD 3AC0DC28
1 0 23 35 B0 1E 83 70 51 34 4D FAAE 9A7C D069 AEA1 D08A C9D1 16C9 6F9E 01E8 2455B4B4 1BDCF703 5FD9BA56 4F3CE5A9 B62BDDF3 06190301 6AA80480 590C10AA DDDA23F6
2 1 A0 D6 70 C8 C9 D5 39 88 B2 809D E0E2 E667 47A1 05CC B8A7 FD66 31AB 4BBD 5233386E 99B017E6 7D813749 E7FCD996 95BF5B01 8A9EBFD6 1E0A3CE7 26C5435C 02729B7F
1 1 40 7E 61 81 7E E0 C3 1B 71 709B 9668 2ACE 06D2 DD8C 4878 3EF0 9C38 C2CD 68E8E117 E3D3AF65 46E328FA 15928F59 6622B9DB C066EE56 15C0E881 78F8B23A EF5818F2
2 1 01 68 25 D0 19 D8 00 29 DF A0A1 1438 BBF6 41AB EE00 EEFA F3CE 158F 3D43 2937D105 72AD2947 1863B59A EC2D7AF2 8A52352C 7E0057D0 D7B8EEE3 06592E11 A6C1F652
2 1 A2 9C B1 13 A4 2C 92 59 10 7AD7 2C1F 80F1 1C1D FE78 0428 6B32 F8D3 D70F 2DA258C5 5B1470B6 28A61BAE 61BACBF4 64981A37 E8746A5A 15E4A596 191CD663 43CEF4EA
0 1 27 3E E0 67 C0 ED 25 97 95 9FDC 2BA4 E604 275A CC05 161B 4B81 EF8C 8426 D9B7BDAC A5072A33 7CE60B0B A0852555 376B9553 1CDECB36 3BCF7B0D EFEA6E29 DA00481E
0 1 04 17 C2 7B CD F4 7F 4D 1A BC9F 95A1 0898 2B5F D9BC B758 63A5 3ED1 99C2 28169B32 31FD025D B065E4A4 C29FEE52 313DA8FA 8D94EE16 D980C07F D2E028CF 3C20AB1E
0 1 7D 86 F2 0A 82 64 2F 35 0B 218D 7945 2762 5829 9D3C 0AD6 4AEE 1AD0 43C4 22DAC43C 82EE433A 1D195783 316CA9F7 DE4584E7 4BB1FD8E 0105F4B3 01F46BAC 0984CB16
2 0 CD 08 05 25 6D FD 58 FD 90 E365 2DD2 3E41 39F3 C290 7C0D 8520 DEC4 71C4 0AFFFB1E 33AC5A12 7CD68481 8AE6400A 729245C8 A2C50F24 F449B287 EC97C327 CBBD92F8
0 0 8C 87 E9 42 08 A6 FC B8 16 F663 181B A87A 05FF 3523 70FE F14E C931 8A03 6C37A38A 5220653E 816C21DB 2B3FF72B 0DF8DF8A 45DA04F4 353C24F7 B8DB49AD 1B6A7049
2 1 2D F1 A2 C5 34 9A 50 47 EC 97D2 F7F7 1AD8 45E8 2E44 6373 FCE6 70A7 1169 7C7ED242 AEFA626D 9048DE94 9718AE49 50381A97 B37207A7 56E41B79 B3F2F147 D8E57373
2 0 8D 0F 4C D1 7A 9F 2D 98 AC 8171 9BF3 2939 FB1A 9D9B 9620 4587 DC87 BED3 B652BAD9 4F099FB1 05B0D204 97148E3C 4807B3B1 3379925D 39B9F71C 1EDBC884 939F784C
0 0 EF 47 FD 56 9B 7F AD 5A 3D 8B13 9D95 0AA5 B16A 50E4 486E A0AC ED70 31B9 36667634 6BD94FEA 40167D8D 4E788A16 451334AD EE2A132A 407B76FE 7A275984 FF23F683
1 1 47 4F 14 48 A7 77 6A 76 EE B410 C1E7 9DB0 CA7B AB6B F6E2 BBA1 2598 4FEE B1E06576 FDD6F413 605AE0BD 5749A410 AAC58824 D356E32C 4D17EEB4 6BD2B60E 51F3D8DC
0 0 CA 03 98 D8 88 28 1D DE F6 22C3 69A9 E302 8266 7F55 839F 3971 8DF6 18C0 0DB60A2B 738386B3 60B7CD21 878729AA E4D2633D FAB2831E 86CB60F9 E4ABE2D4 1E1BB075
0 0 A9 2E 8C 97 4F 3E FE 7E 19 D8CA 10E2 E90B 9C1B B627 1B3C C321 C6EB 440D 71650539 BEBD37FC 7B0AC199 3B1FF68B FA8F0648 9C9CF7C0 BFFFFD6D 3F33B6A7 EFC501F6
0 0 E0 D6 8D E8 F7 5E 9F 95 80 941B 9CD1 1365 813A B8D9 7DE1 98F2 12A5 EB05 96DD3E6E DFEECC4D 9E5E9EBB 206E6A16 D17FC213 A7059FA8 A7BF19B9 617AF318 F1F4CDDE
0 1 22 53 D8 42 63 69 9F 97 45 053A 527D 17B9 2E5C 1203 1772 182B F3C0 88ED C449AF59 EA8525D6 F01D5D9A C6931F5D 59C5757E 2752D395 D3A63D96 916560FD 4CDA581F
1 1 8B 16 EF 7F 01 79 E0 87 E0 9E8B 52D2 33DC 7C7E 1D7F 314C 1C3C 33EC 9FF7 64D03A87 9D761731 8D55FD84 17D6003C 90BDB147 1BE093D0 D37DEB5E 9C1AC779 B361A783
2 0 18 5A 81 9D 28 E3 9E 83 A4 9A17 1C59 E517 92D4 4693 80A4 EFE8 40E3 4458 C4D52CC1 D8C6A72D A30E4706 48560BDA F7283F86 CE3EA9A4 1AF81101 3DC7D097 B2F7F9C8
2 0 A0 99 C2 3C 95 80 A1 26 C4 2EDE F7BE 3A9B 85A9 C6DD 618D F1AA 337D DD63 34FE9A96 CE6AA148 23834082 47764591 0BC2A5F2 B56EF3B7 9145BA43 D8F4DC9F 911815F3
1 0 CE 74 5C E4 5E 57 84 45 B7 B992 2877 D4DA EBAB 253A D427 CE17 DEA6 C8D7 F7E0E87B 272964F0 21CB26E6 3FFF79A8 55D6F02F 0FAB6C44 347FA1D2 F6686C9F 0D3BC135
2 1 36 B3 01 C0 ED 6F 43 03 EF A1A6 FE0B E9C3 3A4A 7DF0 47DB 84CE DEA6 B6EE 65DC9B3D F785CFBD C72EF784 645E718A 04E69E60 32015D41 7655DA4F 675D564E 09365001
2 0 5A 6D 11 BA 96 C9 9D DE E9 47D9 AABF B594 A3D2 5F6B C839 679B 1580 7AFC E03B5441 5C070803 99595676 86A87EEE 60F1FBF5 E94376BD 4A144714 BF9C121E 19923F17
0 1 54 B9 B2 C2 89 FE C0 AA DD 0204 A5C8 56D2 FAB2 16EE C1C8 01EF E9F4 C881 C69F6579 36118731 D2929381 AAFC1F89 751C3018 0813E3D6 534A3182 33E96BDC B8D3E523
1 0 1C 8B B6 5E 8F 1E 26 DB 0C 86EA 042F 1C46 D7AB F6C6 AEF7 AB1C 587D 6F2C 42AE0A0A 43BA35E2 9909FA0B F81CECBE 1C417538 DD9ACA8A 3D04F184 45D71A57 B86A259D
2 1 54 DE 56 EC 5C 3A FE 9B 40 5EF9 C3F6 6991 441D 83CF 649C E2F0 0587 E61B DD298D8C C892722F 1162CC56 8ACC0782 5B7151DA 0C4AB3DB DFDE7D8B 74768E6A 191A2AE9
2 0 AC 2A A5 E5 94 A6 E3 8B E2 737A F141 32D3 0C1A 3BCB E433 0E42 5AF3 6C31 218197DD 464DCFCF B1AAFBAF F9B855A6 46464141 C2A24FAE 52E841B5 56D2A45F E5C4D05B
2 0 7A 2E 76 19 28 4A 0F 15 42 0A7D DAE8 AE05 4892 70D1 1152 867E C42C E8AA 6229B810 B23087AC 8A048EF3 46DD4CD5 0E980BB7 B0866DB5 E55FA705 84C60C08 47BCB90D
1 0 A5 91 36 EF 59 1D 9B 0A E7 01DA D914 6BD4 BA56 7E09 B83F CF00 FBF7 CE21 822BD71E 625B1542 322A0B9F 2D338A02 0611CE70 5462F67A 78087C39 A0D21B2B 88F06E10
1 1 66 AC C4 C1 99 6F 86 82 5D 2B03 0645 B0A4 1D22 34A1 66E9 70E4 2E47 64B9 9DB9E5F3 8F4FF617 4D405B01 A038E15D 3BD2F1AF C96CC39B 367A20C2 3C0F5CB6 6FD4E6C4
2 1 7F 23 00 0E DD 81 76 39 AF EF8D 93E1 8DD2 994B 9E90 1DDD F2EA A417 DFC6 026C08EB 3806765E BF0DFB79 982F3386 50E50B22 F363AEC5 C5476362 BBDFAAE1 694E7364
2 1 A6 F5 45 BC 97 3A 9C CB 6D B15A EF29 9D98 5008 0A82 80E2 8B0F 10BB 4608 9312B636 F0113E78 ADC3A1E5 22C3D74A 0972DD34 5853E071 35DF3144 2D6AE11F 6831B378
1 1 A6 4C E8 DB 04 09 06 4E 68 DB0F AF29 1B34 EA3D 280A C085 7A82 A55F 248C D5E11CC0 3C4AA54B 7E146BAC FD35487E 17A44675 661D0F04 FAEC57F0 754CC266 EA66B5F6
1 0 3E 82 B7 C3 AB 15 C5 48 5F 16C6 9655 9670 64D7 6B32 2BCB AF48 C4B2 C069 3F17A656 112948D8 89326AB8 1934EB7B 89598117 8D90E236 20337950 2685A5D6 552DCCED
2 1 74 1D 6F D1 9B 9F F9 5D AC 0BCA B631 533D 62AC 6BDC 9574 200A 2594 57B8 8D5AA7F6 9C3B3819 D9C09366 4C0AEB7C A0770E34 66DCF3BA FC914507 182D1816 5C151925
1 0 0A 43 4D E8 D8 5C 07 AB CD E7AF 9099 7317 769D BFCA 4618 95EC F9E9 C2AA A49DDE24 220BB789 0BA6159D 76D0D385 86242932 CE91B716 2F2BCEEC 321B7497 31F83C34
0 0 20 DC 46 37 A0 2D 15 1D A2 3ACA E25C 9429 149A 8842 2FA1 DCE1 AF85 2B68 CD52B086 90D300EA 9B62CF77 1790797A D546F746 09EAECF1 CB951889 FCE5C481 4D94438D
1 0 5B 32 4F C4 20 6D EF BD C0 B2D4 1021 1856 B5A7 CEE9 DD17 F7DB 8268 CCBF 95EB4F30 CFB8EF74 D6FDCEF3 3F58C6C4 6DAAE05C C2B4FDD6 905E8962 3D892146 7DB9FF0D
1 1 A0 BF CB 3C 0E 17 0F 38 92 B14F CA4E 62E9 EAFE 6711 87FA FEE9 6EF0 8771 D680AFB8 3AC1CADA C417D800 D92CC452 A00398FB CA7C0EF9 55E59AA5 95E1F16F 42F974F6
0 1 63 D9 24 C8 3C 02 62 75 45 FA63 AF4F ABA4 6D9A 011C 077C F8AE FD1D 56C1 E26F794F A4090DF7 8F30DE4A D256D7C1 7B29C12A 993C72F8 C7EC65E3 B17D6737 87309242
1 0 BB 4C 92 AB 94 F7 42 CC 9A DE17 B62E A1B9 0957 4265 0600 8BB6 85C1 EBA6 4FAA8369 CF29817A AF47F558 19813180 DE8BA7FF 1D175DAF 46F97539 63C77A1C 029D2F06
1 0 09 CF 11 AC 05 CA 72 9C DF AE5A BFA8 D57F D9C8 8ABA 64EA 997E 2AC0 5E59 D27FD0A8 A2DD0076 468740BD D81F995D 3C004A0A C496E9C2 58778FE6 10056731 3206C85C
1 1 FF 85 C2 D1 C0 AF B6 FC F3 15C2 0DE7 CB84 CFC0 0D4A 00D8 2FF3 70E2 91A5 D1E0B659 D0A8AF66 30B33A9A 8DD2302F 6F0EA396 847524A3 08B2037B ACECFF39 E052220A
2 0 DA E3 A0 EE 4B 65 69 19 21 AA0F FF04 45B3 2DFC 061F 8B0A 4428 92AA F358 5EEC8747 23500823 C03A5335 C6689BC2 90D5D297 44CF31D5 6E44223A 184128A7 4DA6262E
1 1 D9 2C EF 91 69 05 5D 39 39 B191 A062 5A1B 8BFA B4DC 3AAF 51F7 3FDB E9C3 C77547D7 CB9DAE49 A8DB70A0 EE4EDE13 3A04FFF8 9981859E 8FE434AA AD29BB27 2E07DC8C
0 1 71 17 52 32 2A 8D 8E 60 61 4451 B748 F6A9 BA3B 2B4F A392 989A 5F58 0880 0941B0C6 72FB5C42 EA69889F 9177E8EC 900F1819 CAA3E38E B3628DF6 01ED0109 6EA15B88
1 0 2F 08 DA 75 1D C5 C5 77 12 D36C F0B3 7650 2355 F06F B999 2DF3 5E84 AFF9 3D9F9638 8EE7832B AD776714 4136EB6E 2AEA9F5C C7EA654D 2823F24A C6E2857D 90FFBD56
1 1 C7 0D EC 14 A1 C1 11 E8 34 EAD1 BA2C 1D2E 5F55 D1DF AF5F 9957 9EE0 7CE8 DF6126F8 2C093B0A D3F5896C 06DAB911 606F377C D8F28F87 E9276D10 0F9032FD 880540B7
2 1 2B 32 70 7E 4F 66 E5 8C D6 3BBE 1A9F EB43 A78F F537 ACCB 7882 AD37 13EB 7EE83C01 09637AE3 649CC496 D0D76755 D53F9362 D555D4D0 B933854C 7F603F6A 493FDB61
0 0 EF EE 8A 7D DC CE 5F AA 45 C3A2 3C89 A5A9 EDE2 CE0C A399 27C0 AF2F 4F11 CF44D4D6 F2CF8177 0C5F712B A7B73B5E 0811A828 25BAB936 0253A137 8768B232 7E14E926
2 0 D8 B5 7C 9F 64 F4 36 78 F4 D611 3372 E192 E161 0A40 1C05 576D BFD8 7A42 8F7101FF 2DBCEE94 B49D9D0A 41B41E40 D67327FA 05A44D2B E42EA39E 586F8774 8C19E8F5
2 0 E4 62 AD 2A EE 59 51 CF 99 E08D EB1A D2F3 4A40 8A8E C7A6 2A77 172D 7318 9F8D2C0C 423B36E6 5E91B221 A82857DE D1678D99 24B02D34 AE6E8C42 800944DC 650DEF7A
