# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
2 0 28 F7 E2 71 47 3A 98 F8 CA A5DF BD1B 548B 9316 DB15 596A 8326 BB1 3760 436E9D06 BD1C9923 BFF058B 7DC4938A 88290A7A 79E6E115 4C22F03D BA089E51 3CFF79D7
1 0 7C F1 0E E6 97 CF 57 A6 DA EC9B 8A1E 78AC 7B31 519C 2780 B200 8DEC 3BA5 E97304FD B45338AA 5A0DF6ED B2DFEC9 C77FBCFC DC7C8C16 3FBFDF72 223DA409 A092E9BD
0 0 26 26 DE 0F 85 A4 D2 DB C8 AD8F 947F 1E7 2116 3CF6 E486 B457 A479 2064 E4D5DCC6 F90B8D58 B8D71E5E AF4F07CB D2DED34A 5B2E3C3A 6F02FE75 751D3C6A 2A904142
2 0 DC 2D 2B 44 B0 A7 4F 78 FC 688B F4B5 842D DCFB 2B86 78C3 B301 92BD 21C5 D8F076BB CF9D33D1 AC51C14C F31588BD 836674C0 3AFE20F7 F448A4D 316C2BEC 56983C34
1 0 08 D6 2D 92 28 D7 C4 24 2A 81C0 DF99 939D 4D5B 3441 3B12 411A A1D8 C85B D304B5F7 9D93E947 10D8C998 73905092 C8AB98D2 BFAA5AF4 7D64A1BE 656CF96F D858833B
2 0 FC 1F 0D 12 12 72 97 83 A3 B3A 55DC 8AA3 4D7 88DB 13B5 2257 9BC9 6E41 93709E37 C412C984 FF46355A 6D48268C 53B0A9E1 FABDC35C 7375A100 17C56C56 2DBD2BEE
0 0 A8 53 23 94 C7 D1 7B F8 63 FB7B 767C 7955 7527 582 7877 B29 2199 C685 7CC3815B CD0E8962 45AD0D4C C45F082F 4E7ABF59 B0CA9458 9B658C8 A920F7E7 C1243EA1
2 1 59 52 39 A5 30 38 91 6C 54 F6B4 CC77 3B64 3E1D A437 F649 BE0A FACD CAF8 886AE98B AACC263E 3E34F12C C3E308E4 48F36631 5AC38758 3A60B697 3133ED12 3B105498
0 1 00 B5 C9 EE 66 18 14 49 D8 5BC8 66A4 C7E6 941A 5847 8A5C 5BBC 27D8 33E5 D62BCA84 8E964EE7 160140B8 AA59FD0D 2A02AFE C49EFDF4 6D0BDD4A 8EFDC2F4 97C69A4E
2 0 CF C4 C8 41 0B 0E 9F 5A 46 7915 1AD 5978 D26D 4A6F 6FF1 2223 A731 6FDF E5B99702 76CDEC65 7C1CF69C 71DD63DE 1CAB7DCF D4FC8294 7E7DB4E8 8D041796 B34CEEA1
0 1 BC 80 96 9B A0 90 EF 2C FA C63C FD74 2F5B 3DD5 26B2 8793 870F FF73 F2A0 3707D2E7 17077DBB 7654B9D1 F3DC4978 63569777 917365DC E3600664 E6B26098 BCBC038
0 0 52 14 0C 65 91 38 12 06 B0 3559 F0DC 550D C2C4 87E5 44C6 F6AE C54D 88D6 95D76E8D 362B6E7E C8540DC 9D7D9702 1B9DA508 AB84080B D9E927F 83B5AB8A 962F8723
1 1 91 5D 00 6A 2B 2D FF 09 64 4EA0 3555 FE51 E19F 62A5 2252 6263 CC38 62E 778C10E1 D85C826C 7145981E F8E53CC5 AF1B15AA B8FE2938 2B333FE7 8B13EC3E 81D69C3D
2 1 FD 8D C6 A2 66 72 F0 45 F9 F639 E56D 8B10 EA6 11A8 3A64 518D 5200 6F5 B30DE268 CDEBA2CF F5005666 BA50C3A5 B39C3E07 C5482495 CC81A843 D5DF6A63 D7C0DBE7
0 1 31 CB 3B 67 FA 03 35 F1 2E 9ABE 717F E08F C9D9 C178 8E3F B9D9 811D 6BB 68FB28E7 BAF240A7 8B72B7CD 50589ECD 4E9E22EE 6A761F6B 54A5376 C60012A0 ED98E4B9
2 1 41 1B 0E 5F BE BD 7B 2F E6 8046 1CB8 BC67 FD71 EEF1 F80 BFB4 3FF7 5EC8 646DCFA3 D56625BF 723B7FC5 F51D3822 3B41A4FF 99502C03 B95EBE04 449FC62C BADE01D0
1 0 BB A6 80 4B 53 77 29 32 07 E088 AEC1 DD3B DB99 C660 8930 381A 987A 4CFE 89980862 7540B3BC 71A4E302 7979F465 83C12988 F1EF4642 B8D19AA 19E5302C 410D0FA9
1 1 7A 52 DB C5 31 E2 D4 F7 97 210 1FAB F301 5505 7AD0 FD24 4CFA 63A0 DEB A5B0A883 F80E976D 1000BB4A 5FF81441 80379E78 721C4983 52A132A7 6E41357F C8D0EF2F
1 0 19 B2 C9 61 EA 03 8A AE 62 A171 816A E8A8 D964 8EB3 7B28 4778 9D71 37D5 1B3A0391 6560450B 803B27FC D58FBAD9 5D73472F 702CCD73 AEE31B20 8BA3C512 79BA2C90
1 0 AB 94 C1 4E CE D6 F9 A1 BA 8D05 F0DC 74D4 C97A 5E14 940C D3DB F66C B843 D036EA36 8D18E552 2BE50E73 9B39DE94 C353348 C76C0D05 A0278DC2 6E5CC58F 8E64B96B
1 1 21 95 72 EA EA F9 80 91 22 CEA 4862 8346 7871 4FDE BE80 525E 949 FE2 AFDD279B D1A630F1 B375C7C2 C9556156 C9625F69 3E9B3936 5D2A08FD 1684C616 AD8819C9
0 1 AF 16 A9 D3 29 79 BF 31 5A 29CE 53C7 BCC9 FAF2 9717 9FE0 AAF7 56AE EC95 7FD89037 98D8EC89 CAAD34E7 FB49468 9240BE24 7DAAC2E3 F05E9378 B9C291C6 BF31CB42
1 0 D9 9F C8 42 4F 9C BF 22 B5 B42A 641A 9A00 CDD1 BC50 C5B0 20D7 8831 AAA DC233795 5E3FCB6D 1AE48418 B6F38CF4 4C9ACABF 82C825A3 E06DD4DF DC51D61F 258236D6
1 1 0E 35 48 86 4F C5 80 DB FB AD69 A011 5AF1 9EA7 32A6 2F9A D8F7 8E18 42F3 37201462 228FA7B4 EF82F8C5 11CF91B6 FDB09F63 208D60E5 F6DC7B1E A2AFC283 805E1DF5
0 0 0D 1D 9F D0 57 0C 4C FF C5 2C69 8C31 79C9 2B15 684B 492E 9F2C EE20 EB6B 35FFE81B C5EA0EE9 973CAA09 2EBA19F5 A824BCC2 A5A3FA1B 7681FE5B 8C7D7510 54AD27EC
2 0 82 B7 22 D2 89 B6 21 86 65 5186 9377 D65E C6D9 48D6 2CDD 4189 A650 FD5B 43452BF5 B8B885F9 BDE6C877 B88A9A9B 19E5B26A 6EFC9E8 506A40F1 921FBDB 81E7EE03
0 1 D1 4E 4A 92 3D 11 99 66 40 2F59 F8F4 3CEF 272E 907 2CCD DDCE 46E1 2E39 F04A4199 E32C5AC 7D34FCEF C97B360 86CACE9F 7AAB35CF 3D9C4B62 E7FAFC5D 535B75AE
2 0 C5 2B B9 CC D5 2C 98 6D D9 DEBA 6CC3 B6B ED1E EB31 6F59 8329 417C 8455 8596BAFD DDF16AF4 6DD2CBA6 A25DEE48 35CE28A7 CF0DE342 E4C1F252 729BB988 995B4CA1
2 1 10 8D 45 70 1D 8C D8 76 25 8F38 D78A D080 72C6 B571 C1E 27A3 F2D BC93 9C0CF69A 3C49774A 7C183352 D3081FE7 7738CE28 99E4D427 821F1BD1 1324D986 25327AA5
2 1 B2 D2 B2 6C 58 BB BD 65 C1 10DE C64D 7386 4CD4 DD78 2220 1AEA A77F 2C4D 3DF6A965 54633614 5525D9C4 378021AC 7F0C8D9E C3C22743 7A70E00B 21CCBFB0 F9366614
2 0 16 6D 68 8E 60 59 96 03 72 4FE 6C74 7D66 AB05 735D 4879 B822 2A1C D8CA 4BA5B633 813B851D 86E31A80 4D6D29F1 82B98432 78DC4DB6 99852DF9 13B0D08F 222E234D
1 1 12 EA 72 AD 0C 04 23 FF 3B D253 5131 E0D7 57C8 C378 823D 55A7 3716 8843 D50A0F58 44294D23 71B34B27 B5A13BEC C37B698B A7D40496 4F142BAD CAF710 CC5F0E33
1 0 DD 9E 28 7C 03 71 76 DE 09 BF7D 9C69 534A 388C D6D B81F 7028 1C87 6ECB C485FB80 2A3F33B 82C9A267 CD8D2008 53AD0B79 B081172D 77B7CA66 14A0E458 1595074F
1 1 A3 AB 2D 01 3F D6 22 BC 24 4AC2 6D76 9ED7 D84A 9BBA 70AA 52BC 60E2 B2D0 6DB166DC 3EE4CA82 9A9842CE 12501A14 45EC54BA FE833ED5 537569AF D79CE631 5F03DD99
0 0 C7 FD BC AE E2 49 DE F1 69 E11C 2526 5EDA 3631 B6D4 6E25 F2FC 6DA0 1FB3 E9319181 53CA528A 6BE2169D 25062FD5 7401BD13 72912564 BAD5B248 E4D62487 5EB4997
2 1 B0 5E 92 45 94 E8 73 21 B9 2994 E82 E80A 5031 5D41 ABD4 1442 9B92 911 7C993C91 F0DA36E3 43F0DDAD 336D7BEB 54143239 7B0A9DE B43D3CE2 EF6AB6E3 8865020
1 1 F3 6E 44 99 2F B3 35 96 A5 877 EB9B 961E F7D3 A50F 5B98 9CCF A7AC A4F 82E9F498 B2083035 69DDA935 6715F7B 534D3F9D 573B445A 3311EA11 E24AF7A0 7A752F26
0 0 45 E3 C1 A8 2F 8F 71 7C 84 F704 B3E2 A872 A94D 3F1A F76A 19D7 298B 5C06 439B7376 87DDB78 9E3356F5 6BCFB64A 5C96F1CE 436151EE 50322276 F3B3F17F AC9EC5C4
1 0 61 35 BC F7 9B DC 39 61 FB BDAA 8EA B30C 4B91 D6D8 8E00 9A2D 6E7C 3F31 825AF409 EFE9D7C3 CAE9CC4F EC8F59C 29362C05 935478D8 E0224A8B 427DA85F CDBF6358
0 0 B7 0C 2E D0 67 80 30 B5 D9 58A6 A92 E98 19B4 5A4 9D6C 9825 4F6E 659C 2460091C CBDC85E3 6FEDAFBB DA98EE7F 5720E1F6 4782FE54 877694C7 3B2D2FF2 39CB77A2
0 1 EF 2C A9 38 8C 4A 27 2C CB 124D E2E9 58FB F98C F8C7 96CE 69AF 8A42 B851 B423F1C BAD06975 B36B7F2E CCAE5298 D3F43784 FA6233DA 7C5CD95F AEC403A0 ECABBF08
2 1 7B E1 74 13 74 93 54 23 4A FEE1 2747 2B9F F28B 1A41 E87C F3AF DD2B E8E0 63901ABE 42211FB3 466B5147 2D31D078 6082EB29 9EFDAD54 685A8316 82DE753B 4F79172B
1 0 7E DD B9 67 E2 8C C0 9E CB C042 3677 293D FA C062 49B6 7547 1D67 2662 A9370451 AA8C2A99 D8B8F52D 708C7EB6 FFA371ED 132327B 3D76B574 AF83851 D266EA2C
0 1 6B 74 49 F2 36 FF D4 B2 81 F7ED EAC0 548C 163D 5E07 14E7 B04D 31B0 ECC2 AAA0B0E F4D13AED 52895A5 5EE0C9AE 169E92CC B1A396C2 9C2216A2 8CCE6D22 CCCDCA00
1 0 E6 38 37 60 41 E0 F0 D5 D0 54E5 3413 E0D7 35BA 8755 8CF1 893E 2E9E 1BE9 82935775 202663DE D7BC5910 F3BFBC99 7508ED4E 282BC338 DD7D282C 4AAA9B0B 71474E4A
0 1 F6 C6 0D 76 AA 5C 48 09 BD F39E 7EB7 4DE6 8E9D E0A6 8C5A EC1A 4CD3 B107 CC94CC42 5E744C92 86CB55FA E008438D 31AF5A4F E950B060 205E4EF D2B68EBA C6665D8C
1 0 C9 25 88 A3 FE F7 DD 6C EF F3B4 E223 8D2A 399C 55EC 2057 1177 F123 D199 21275DCE 2BAFAC8A F0026D6D 7EE4C5AA 2C798B6C 4A0768B7 88383BB0 8EB827A6 49FA8D48
1 0 83 A1 11 A0 7B 22 52 0B 8E 8CAF 8B75 861E 2BAF B4B3 D548 DA67 1371 ED2 4018538F 19A64995 10114726 C19DD341 C453918D 2C8237AF 1B7F45C6 6DA6DBFC F7864DA2
0 1 CC A0 23 06 CD 63 11 FB D8 9FE0 7640 2181 259F 33B5 AE2E B00A BB35 EED9 44B61914 297BB4A8 E64A0558 4CE76A5D 287BED5F 67E80633 16B74228 67E341E9 79C6CCA
0 1 2F 00 7B 4D 45 40 43 76 EB 5B40 77F4 5028 54BC EFC4 2212 47A F02C 3AF8 2A255865 CB338141 3E17A9CF 8357A2D9 A8F7326F 6E46CDC2 C638697B 7AEF260B 14380871
2 1 B8 26 E7 59 29 BD BA 04 87 6F33 5CF4 5EA4 3B6B E0E9 A012 3F69 9C71 EE04 840D0361 8C5DC317 89432A86 9C8F0AA3 8F9C0A95 1984C085 3981A5C4 A931926F EE198402
1 1 64 A6 1F 66 32 02 DA D1 EE 379C 45F5 C2B1 973 FF94 4AD1 9F9B 3F0B 248 8AA4D40E 112D5EFE F13F2CC2 96A24FA6 8F852523 EF195236 ADF852E2 2F1B37ED F40643D3
2 0 7C 64 F6 95 61 F4 8F 0B 14 A93 3507 1F8C 86F4 A5C CD98 1EDD FFD0 D002 E4B60BA5 BBA0C019 E3DF5D70 FE1EB8FC 23DCDD74 BDCEB7F2 90E28F55 11EEC969 1F20363
2 0 4A 08 DC 0C 8E D4 D6 68 12 70DD 27EF 9AC6 DE5A FA77 31F7 5B67 E5A 2B0C A54811BA 6C115CB9 5DAA6505 68116201 FADC37C 41DF89F0 B43A0FD8 57025A59 FF49410B
2 1 5C D1 5E E5 47 5B 78 08 A4 FEE7 25B7 78C9 CEFA 3BC8 7AF6 DD0B 4882 2939 F720A8E 431D726C EE94AA97 31308F6C 5F4E795 2543FBED 19B7ED76 80E9020B 6E3CF18C
2 1 DD E5 7F 3B 2F C6 20 0C 61 B004 13B1 6496 2927 5833 9A07 A0C6 71B8 8861 F3A5185E D799D04B 7BC9B880 832752DF 347EA668 E83CEF6D 67561758 3D323A6E 10BF3F6F
2 1 58 33 55 FE F5 84 81 54 C5 2EC3 A63A DA5C 168F 266D 9FB4 1B5D 1008 59FC F0EEC56E BBF5D6D2 1FEE78DF 96FCF159 75B60AEA 17792322 65DA3FFB 46FCFB8E 49F77AD
1 0 9E 15 E6 93 93 25 6D 0C BD C938 465F 6C33 B411 7CC3 D397 9008 A503 1CCA 6CD058E8 8F68FF4F 74BA9B07 3D7FC9C2 7D0CC932 C2151C5B 5C877FC5 7E6606C1 A2CDB9AD
0 1 1B 56 EB DD A0 E0 5E 7B 09 3381 1DA4 D85E A769 EDA7 2894 E27A F8F1 4339 A869833A B1F055DE 980BA3BB 6B7E3D03 EC2769CA A1CDF409 E044AD95 36734CBA B9A9C8D3
1 1 F7 84 48 BD D4 3C 3C 6E B4 B766 5336 D47E 2152 AE3E C2B0 7ADD 40A8 811B CC6818DA 7DF433C3 84073295 E2E40744 9CD85765 E7E5C993 9928BC24 72F38256 85984DB7
2 0 FA 8A 6F 26 5A A9 39 0A 7B 150C BD49 2BA7 588C 3C97 17A9 7585 633D 82FB D6E81DDE 998F118E C789FCE3 67DAF31 F8324FF5 90A51480 42B43776 25FAE1A4 443F5114
2 1 FE 83 2A CB A5 C7 63 39 4E F49 46B6 28C7 AF3A 815C BF9E 2222 56D0 9DA0 9FA9A108 EF10B813 2ABAD389 3CDFB57D BB482160 9C2EB72 DA19DDB2 52435392 7C5DB0A0
1 1 05 15 CE 81 96 2F 43 9B C4 2B58 F736 B348 DA42 1FD0 DA0 23A2 141F 7663 C5285B92 B4A7441A 7D25E8CA BFF8BC6D 4FE3D2ED 47ECF3B2 5AE2E08E 6572AAF3 F9957BD6
1 0 CC CA 70 F9 20 7A A5 27 DE DB11 226 FAA9 BD22 EDA3 E771 57DA A171 A87A 5BC6E5D8 8EA9B41C 3F73A8C8 A3CA8FCF 4751CD3C 7AE93544 929BEBA4 11833F88 71E51032
0 1 90 4B D9 49 5A 63 7F 82 2D A034 DB6A 7532 73D8 6DA3 3F6B 3EEE 7CD6 891A 91204712 E92193F1 7B09CA02 3898DA85 9AFE89E4 4EA15CA7 525D02BB 8EC91347 20EEAA9D
1 1 00 0C 98 D2 B9 34 F2 14 1E BABC 385F C54A 2A5 30D1 9D29 DCD3 AEC ACF0 ADE08014 32D7F802 3F6DD2BA AE172550 6C32A99B C8C18C90 FB760E02 87EF3442 D8A75E75
2 1 F3 2F C2 D8 72 3A 93 FE 70 4C0B 950C 9739 6E6A CF92 F8C7 C331 64E3 E295 2F7EAAEC 4042B637 5A1046C7 5A367373 B8017435 23AF6A3A A26FDE1F D56CC499 CBCEAE36
2 1 C1 86 3F A7 EE AE E0 3A 25 3F1E 75EE 1691 B15E 59B 1794 2767 3D2 20FD CCD23EEE 5EF53795 F785112D 3BC91178 E06F5A29 88992E4F 1664292C 26D8E1B5 D9309C72
2 0 2A B1 87 09 7B 6C 00 2A 2A 8D1E CD7B 79F2 A4F EE1E 321A 256E 1B7C D0D4 A285339A DD025114 6300AEFA 2A759635 E44EB052 9C3D3171 C8648803 FDEA883D C7859E1C
2 1 7F 5B 4B 4E 74 6A D8 B1 05 1411 69E6 378C DB3F 8781 BB0C DBF0 2C98 B615 630933EA BD30ED8E 22194E83 531401B2 A9ED016C DF5176F6 95885910 F1124E33 DA7A89A0
2 0 0B C7 D1 DB AD 6B A4 36 56 83AB FFA3 C96D 4DE4 DC0 CAE5 6D49 E5E8 3848 300C220C FE14F631 25643B42 A69918C2 3FFE5CAD CE21132C 9E06A5E3 FF6A8AE2 809F2299
1 0 CD 5B B3 C9 E4 C6 90 98 FA E75F D3C0 FB4A 18C7 A8AD 9C14 6AA0 D2DD 30DC 74FB0C5D FDFEB46 E8EDD56D A6FB57D4 745399D3 43FA638E E0FEF578 71B55955 DD4C3C09
1 0 E9 ED BF 2F 91 E6 B6 88 D6 BC68 5CBE B6F9 781C 76AD 37C4 152 5E0B B842 39E96127 ECC472D 505D1A88 F433761B 72FB74C 75CA5FA F7846F66 62037334 5998AD2C
2 1 B5 B0 B4 E7 B5 F6 86 65 30 5569 44FF CBE1 2387 7990 135E 63A4 1272 C50C 785ED6E9 4740DE17 E3E41942 D470E3E4 43BD412D F84B2B95 CA3630A2 665C2F39 46344637
1 1 7A 85 59 01 89 60 23 D8 59 A246 A411 31D4 6698 CA37 A686 EBBD D781 C9B9 D87ED58 14A84B6C 6C374548 1A98EAEC 3AF94B35 A9ECBFE9 2C0483A5 CBA255A7 D9972FB1
2 0 CA B4 BE 67 DD 97 CF 30 98 EA57 C0DC 8B6F 23FE 22CE 3AB1 7489 9909 1AAB CE4FA322 F0D18946 2D6B3BEB A307F53E E5C1FC48 ACD180DB 3E3F8FDD B21EC04D D3A17B83
2 0 89 10 D9 F5 F8 FC B9 F7 D4 CFBE 1061 5EE4 BEEF 6E54 D89D 3B7D B154 F217 456E72C0 476E139B 1B4A921F EAC89D3E 68BE1E88 19B5C5DF 54319079 C692E5A5 A4E0C9CA
1 0 3A 00 9A 31 BA DE 89 2E 58 4E0C C7E8 AF4C 269E 4908 BD5F 5AD6 7D38 4DE5 D31D4A23 E00E126C 4E12EB24 CC2CEE4E 64E76645 3CD1A66 C83F2AFB F452759C 64AE7315
0 0 6F 73 FA 32 9A 92 22 D2 6B 4606 92D5 E535 6DD2 5293 A2CB 5110 A7C3 8535 FE7F6970 83B9E017 F9D898D5 41BCE6D5 2BC6246F F2F0B9A2 34FA360 517EFAC8 B27E070B
0 1 36 79 61 52 BB EA 77 4D 27 5D89 8168 FA07 E61C FDB9 78B7 C809 25C3 4E83 804AE091 C413F82F 315ACE6D 661DB7AC 37F1226E EBC7E48 BEE6DDB8 8C86D540 23D9DDD8
2 1 96 C3 02 80 FE 4A DA FB EF 90DB A148 DD20 1429 888E 21CE AAC5 1AC5 10C5 FD5529A9 1A079672 CC26225E 735CD100 FB0A4317 A8AFFA6B D24A9405 F2B7C81A 2294BECD
0 1 05 A5 00 CA AD 0F E2 70 43 56E0 61B 5AD4 C74A 7002 C350 811C 1DAB ACA8 2AC879C7 85E20CD3 95611A1C 23F84C44 CDF5B909 BB1D998A 81C8C949 38C35D07 70B2E1FB
2 1 59 33 BA D0 0F B6 1A C7 57 C2AD 587 B1EB FCB3 97F9 A2BA 5660 CC71 B961 B989E994 FD8C79AC 11F66F12 CDE590E3 FC4C5ED4 834BBCE4 62C3E79B 768A83DE 238DD629
0 1 1B 76 9F BE 02 7C 32 74 8C AC8A 2497 F0E7 C904 86CA 59FC 4F99 6326 ADB3 153039F4 4A1623D3 C7A33B0B 33476859 90787E36 EA89795F 4419C751 15DD9F4F 2BF2B384
2 1 15 BD 75 F2 F9 06 D1 E0 1F 9B02 7A19 4527 3D5C D423 33E9 BFF5 5EE0 3097 2D1768FC DE61CD9A A88F1813 4F90AD07 9651F58A AF2E8AB2 112E1805 2DE51B82 C51A2445
0 0 CC 72 71 3C B3 70 80 A0 80 C97D 7EF7 7FC2 85C9 9715 55AF 379B C2C7 1043 291D54ED 2E62A5D3 A6B5E3D6 724CCB9C 973E2BF2 5B1B47C4 6D1DDF56 316F94BA 8DFA50BE
1 1 94 4F F4 0B C7 9A DF 16 88 BA79 71C 2B0B 1C66 ED50 4CC1 1EBC EAD6 8229 50860DA6 B456FB61 FC2ADFBE 233B6E67 C1DE6971 811ED598 76164AD1 8ADEEFE3 6B3D5257
2 1 AF 41 82 65 E4 B8 16 B5 D3 705 5067 74F0 5CCB 95A8 57BE F3E3 8ADC FFF3 8114FC65 A93125B0 F94D332D 3A3B705C 257F14BA 701BE9F0 F09DFB92 F335BC87 17C92DEA
1 1 67 B2 55 0F 4F F6 D6 F5 AF 7641 7F08 ECA0 8FCC 155E 14EE F293 5C8C 1E2C CA155363 24DC62EE CFE602D6 641B5305 7DD114D8 9E0888BA A44C5EE5 154ADD4 8F60B971
1 0 3D 07 31 E1 DD D8 33 44 5D A592 D778 DA34 EBF 9770 80BA F7C1 A0B9 A0BF F343DFCA 7CBDFC9B 305A97F7 7822E7FF FF897BA5 E7389D98 A346E38F 953EE1F6 6B444AC2
0 0 23 D3 92 DE 20 27 5E 8C 39 679C 70C9 C512 676C 97AA 6519 EC53 1440 1F0E 5E1FB26D A24A9C1C 5AFC10B8 B2F224B5 92FCD4E1 947E3B08 BCD721D9 7B463AF5 E9B0F24F
1 1 8B 1E 25 CF D2 AE 5F 71 16 1954 9711 1D10 3F9F 3FFE 2C83 7BC8 9C5D 8AE6 6C912CFA 2B004807 422AA9F1 933667F6 3147F708 2F34E890 C4CE4661 D97C1AC2 4DF99B5F
0 1 1D F8 6A 75 E0 32 BB A6 A0 506B 9AB0 E838 6DB5 81DB 72DC DE1C D033 CF23 317B7951 1212B8FE 238D7B32 75C2B31B 5949025D DF42C05B D25F361D FDD86F47 3DF51283
2 1 D1 05 6A 37 F3 C1 0E D9 FB 12E5 D2F E89E 5249 D28C B554 2680 E6CD 21F9 992CADDB 82673DB5 5595FC7B B7FF13E0 ED16E4FC 87DDFD67 A0017094 8BF1587F 6FAC1B9D
0 0 58 EB 34 2D FE 1B B6 86 41 B5B6 6073 714 1281 488F 43C0 A685 EE03 FB3B 93B85BB5 735DBD01 D2EC055F CB326C3C 459DFF56 5EE932C6 C201F792 589B83FE FC68D18A
1 1 AD B2 80 2A DD 01 10 B8 5F 3A3D A247 8F50 BB73 74DE BB50 794E CCB8 5B8B A30A8D14 B8C4703 13A84217 2D8BD871 10AF53D3 B9968521 13CF4E0C E227AAE5 4347AA07
2 1 9B 2A 28 81 00 55 5C D6 3B 2ADF 8709 8077 150A 3431 B5AE E5AB 6ABF 3990 EC801094 699E1464 949CB31D 3FB199F2 9924C562 2099E985 38BBBD3C BCACA4BD BD6EC3E2
0 1 D1 24 63 7F 28 5E 7A BF 29 E498 7612 510E 4D19 3FF0 2D53 983C 426D 37C6 ACFF12D1 E57EC0C 47FCF127 A5374A47 639807C 9A430F76 B46D9F25 EC84A36 7026DF08
0 1 E2 D8 E0 5C 66 80 BC FA B9 8162 B26F 3051 EE50 96B8 3FFA E917 87D 4095 AE794421 760C9368 A846CCDF 4061178F F4A25475 9F8BC203 49829AE7 521B26D1 A175FDDF
2 1 07 57 83 34 60 C2 E0 34 E0 B586 3EB8 AA48 3760 F993 9B28 EA60 B878 5A0B 58B8AC1B 8E47931F 2F9F94EA B823A318 2F77B742 8609997E 2E41F7EC 23D85C58 BCB57486
2 1 F3 76 3A 71 EC 78 A2 E2 FB C36E E557 9168 3AD8 2AAE 49EC A76E 765D 79AE 24C9177 98B80856 584C2679 38A9EAD4 35381FE9 38A1A248 AA310AD0 748FED8A CBFF0564
1 0 6A 2D 51 D2 8D 6D 30 75 A7 6110 B69A F972 7080 18A6 AD88 4419 8CAC 3078 FC4EA84D AB2FA135 6EB48CC7 8B33B65F 521534C 7A59395B 3CE12967 B08C75C8 EB3B18B9
1 1 3F 58 F3 63 6F 0D 12 E9 7B C9A5 770 59E3 6966 FF35 2091 C526 3926 B940 2A5A40FF 6F5ED7E9 5E0BD4D2 3FEE6FE8 3D884FDA 6990C06B 3A2907C4 922D9148 41984589
1 0 DE DB 81 0D 19 1C 6F 44 B3 161D A1E3 3FB4 91F4 2911 D7A6 D625 1665 4C76 D58D979D D281BF8 B791EBE0 369B41C3 D8A34043 252143DD 8ACCF527 7887D845 927CA9CB
1 0 04 93 B4 FD 91 F4 3A 02 58 A879 B9BF 5A5A 38AF B21E 139 13F1 CAE5 EBA1 736200B0 DD38728 91478F92 D3D1FEFC 3220A86 F0ADFB68 6E2991A2 A9695FEC 162A8D2
0 0 C4 EA E1 25 C8 FA 29 60 C3 C485 8F7E 6E01 4E98 3739 98D0 DE3C 77E4 2E1 7CC7F9C2 11E6383D ED3A9577 DD610F81 BF8F31A2 248E8F4E 31C8AE99 C2DCD4E0 DF9E1C3C
1 1 F8 68 0C E5 94 21 4B D3 68 E23A 1819 8F59 A54B 6875 A206 BCFC 1E1E D67B D523D91 BAFE253A EF8E9C06 CDFFFF79 F081EFE0 FA907DAF 977BAB9F 27907685 2E0CBD16
1 0 E2 8C 75 55 EE FC 2B 3E 1B DA29 A153 2767 999 E271 2110 F923 8D54 518A 24EF58 FE8D1B29 B7DA70E1 1C5106A8 5CAB5F2A EE30145A 4BC21F2B 92B4B9D7 5585D1A
2 0 41 6E 8B 70 ED 2D DC 4C 73 9F0D 23BE B9AB F09 2254 10A3 BBC8 747D 17D3 1E27E696 AAA160E6 7B8C9BF7 7B8B89FE A05BE4E2 447BC2F1 CB9E0BC3 58B1CFB9 2B6ACD07
2 1 D9 40 B5 C4 0F 51 F3 49 34 F6D6 DCFF C0C5 9547 5F67 8FDE F59D F135 AFA4 22B85FAC CEB3891C 8E7D33D1 F12E2284 B5DA7461 95A31579 EE9AC5A9 363E313F 68CAAB2
1 0 9B D0 8C B1 5E 3E 77 C1 20 9B73 E4C7 8FD D43D EC53 25F4 62C6 35A5 F7D9 ACEF80E5 DDFD58D5 1976FE4F 3A7714D5 66DD594C DC5311AA C1632F1F FD9128F3 D97719CA
2 1 00 38 1D A8 70 D1 E8 06 B8 BC82 B926 A6BA D06E 5ACA AED6 31C2 CD12 E7B3 C7EAF91C 37618A65 BB1E56B2 77A6C777 AF8E42A7 AA5409E5 555400F0 349BDD41 1167351B
0 1 D1 8A AB 89 2C 3B 69 EB 29 B586 D2F4 3B35 D403 AE08 5C45 865B CD8 B3CC 369B13C7 7B83C5F6 E9B2E722 96D2913E D9ED46FB 7CE644AD 3D9AEA66 543F7DAC A3620EC2
2 1 46 5C 65 BF 10 9F 46 21 26 F3E9 978 54D5 E91 CE00 1DA8 DA2E 6FB8 4449 3D048331 CE4AC804 BB642B47 40542F56 F8DCFC67 E29CFE5D 6FD420E4 B3A2A633 2EBE8846
2 0 54 BB 8A E5 C7 FE A6 C2 08 7101 A4A4 7A39 FB0F 2730 3E4D 9ED9 8108 F718 5B638274 AAD8F108 783094C1 5E9F25D6 6F12D679 C5F55063 13215DBD 56F058C2 2D0F6E34
