a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
3E4D CAB5 E2F3 CE6B 3F4B 3771 EA85 CE3B E911 34C0 0.648438 0.648449 0.000011
3DC4 367C C01F 31BD C08A C66C C0B3 21C7 E2A0 CE30 -0.556641 -0.556697 0.000057
E0B7 D22E F36D 3FB6 1228 35B1 0DAF CF0A E72D C004 -0.999512 -0.999499 0.000013
CC79 0D27 D667 F1DD DCDE E46D E588 C121 34A7 3DD5 0.932251 0.932210 0.000041
2C68 386A 18A7 F3F1 D7EB E8E2 C227 CEBD C72B BDBA -1.142090 -1.142114 0.000024
CED2 E1DA F82A 24CD 133E CFE4 38BF 2107 CF58 D796 -0.381470 -0.381487 0.000018
C1C0 D9A7 D66B 34B7 E7BF 10F4 3AEE 3C3C 3B67 4304 1.188477 1.188592 0.000115
292C CAF1 3794 339C 3858 CF6B C703 D0D6 FD65 E0F2 -0.235229 -0.235110 0.000119
C5D7 3C04 3A65 3437 4000 DC92 344E 0E09 25AA E3BC -0.191650 -0.191636 0.000015
3F1B CDB1 C80C 3B70 0C2D 0723 3C8D 272F D000 C55C -0.832520 -0.832555 0.000036
C87B EADC C373 DD47 3709 1FD2 C831 221E D70C D8C0 -0.363281 -0.363339 0.000057
CBE4 0FC1 1F7A C45F 22FB C31E C1D2 C8C3 2A3E 322C 0.567871 0.567923 0.000052
36FF D936 34AE F2D6 D934 3B24 CF81 18D8 3B9C F3A8 -0.033936 -0.033903 0.000032
EE35 DFF9 2B66 37BF FB91 C513 CA41 3F97 3D14 48FC 1.561523 1.561404 0.000119
C72D C059 1CA3 DBB2 38E1 3572 DFFC 3DAA 1CEB B97A -1.407715 -1.407678 0.000037
2F77 CEAB 314B 30DC E59B 2E27 149D 0C2F C63D BEE3 -1.069580 -1.069607 0.000027
19D9 3A08 EDE3 D6BE D556 E513 C121 30AF D58D C822 -0.745850 -0.745783 0.000067
2D4E 31A2 CE83 C235 C38A 2EE5 3541 353C C156 AF5C -2.080078 -2.080293 0.000215
C609 E42D 12D0 FDA4 1B40 E0A0 F5DB CA07 DFA4 D948 -0.354980 -0.354976 0.000004
281F 303E 3BB6 C539 34C3 F201 C26F 3A2C 39C6 D2A8 -0.458496 -0.458326 0.000170
3B15 3C26 1775 3FE9 3EC0 3129 27D3 C1E4 D58E F678 -0.021606 -0.021567 0.000040
3922 3219 3AE5 C127 CFC2 2EF5 CBAE 3F33 3F58 CC30 -0.619141 -0.619155 0.000015
CE4F ECB6 3F5B 33F3 34BC CD98 C164 26B3 C861 B3D0 -1.761719 -1.761820 0.000101
C3B3 3003 C017 C435 C742 C7E8 D405 D4E0 ED38 406E 1.026855 1.026918 0.000062
0704 CCC2 28EE 3346 C82E 31B8 CC1C C3AB CB67 B3D4 -1.760742 -1.760782 0.000040
CE4B E47D 1D2D 393D 3722 1638 C3DE 3063 2F0D 2270 0.288086 0.288062 0.000024
1846 C7A2 EA13 316C CFBB C1D0 CD09 3422 39CC 4DDA 1.865723 1.865780 0.000057
3AB6 340F 2217 DFAA E5A0 EF77 E0CB D1C5 C63E C248 -0.928711 -0.928639 0.000072
375B EB29 1C49 33AC D29A DCAE 32BF 3A8F CBFC DC4D -0.307800 -0.307804 0.000004
2264 334C 3B3F D84D 310C 2B2B FDD3 F821 CCD5 E424 -0.185303 -0.185315 0.000012
32CD 3DF7 C5B2 C952 160A D95A E44C 39E4 CC27 BB09 -1.310303 -1.310288 0.000015
3D0F 1E80 1F29 3986 E6EB DC4A 3255 E4B8 F1A9 DFCE -0.253052 -0.253063 0.000011
3C29 E269 C6E0 1FB7 C2AD 2A74 C725 328C C256 BEE6 -1.068848 -1.069017 0.000170
C6BF E6A2 3919 CFF5 C37A D110 3A01 3FC4 199F 4107 1.064209 1.064197 0.000012
EB27 D610 D870 2C70 31CE 37AF C799 DAEF 2C73 1E4A 0.223267 0.223218 0.000049
1F9F 37E0 3E46 1622 3A58 0C59 DC0F E1E8 C630 C338 -0.899414 -0.899450 0.000035
D139 E5B0 1D9B 232E 35B6 D9F7 3E79 C72F F139 D95C -0.353760 -0.353711 0.000049
3562 DEBE D070 C311 D5F3 31DF E120 19C9 3F6F 3128 0.536133 0.536094 0.000038
2EB9 362A 2BAC 39D7 3B30 C6EE CD8F E9C9 36FE 1FAD 0.244934 0.244868 0.000066
ED37 1904 27F9 D3FE 1798 373A D5A0 CF8F 3B2C 4030 1.011719 1.011586 0.000133
E484 EBA7 CF2E 38E8 C4ED F182 21BC EF9B F2B2 ED94 -0.081421 -0.081426 0.000005
E56F 3C70 D1A5 C219 1FBB EA7A 17CF ED91 361B 325D 0.573853 0.573917 0.000064
EFC1 359D C843 38B8 33FD 3CC8 33A1 2868 C078 CD7C -0.578613 -0.578574 0.000039
1A1C CA50 3C02 D32B D92A C91E 30D6 D0A2 C9E1 2AC6 0.418335 0.418276 0.000059
2280 27F2 EFC8 038B 2D62 F953 C78B C586 E6DD 0C2C 0.032593 0.032619 0.000026
C042 2C70 3702 0880 3596 2DA1 2323 390A 306C 21D3 0.278503 0.278505 0.000002
32C1 E333 2E30 369C 3515 D497 3F45 0A7E 30C9 479A 1.475098 1.475133 0.000035
C98D 3500 C586 19A3 2DCE 2830 C390 C8FD D83B 1B53 0.176941 0.176913 0.000028
D6E9 F444 C30A 2E9D CBDA C187 C8D6 F371 11AA 3FA8 0.989258 0.989202 0.000056
2002 029A 1886 3EAA C3F9 34AF FA59 392E 3BF1 4688 1.408203 1.408174 0.000029
3179 C5EC EC97 390E F2F3 3D35 D98F 244E 1F64 E04E -0.245239 -0.245221 0.000019
3BE6 F259 2C66 3F76 2588 262D CAF3 C183 E295 BD70 -1.160156 -1.160260 0.000104
3C97 E30D 332A F2A7 0CE4 DEE0 D10C CFA8 C2BD BE7D -1.094482 -1.094457 0.000025
E2DB CECE CF53 3791 D8B9 35A5 D49D C731 DA31 C0B8 -0.977539 -0.977472 0.000067
312E 26BA C4A9 CC65 D4C8 E90C C911 C9D2 3D0A 4ACB 1.674561 1.674619 0.000059
CACA DB67 2641 C02D 26E3 39A0 3C03 1134 C5EB BEC5 -1.076904 -1.076946 0.000041
F092 C7AC 3DBE 15CB E54C 3054 C85F 1F56 C961 B412 -1.745605 -1.745607 0.000002
C6F4 3D76 3A87 1AD0 2F93 3133 CBE7 3E33 DC86 CE2E -0.556885 -0.556846 0.000039
D56B E69A C55D C6B0 3AA9 F960 DF95 2382 D414 C622 -0.808350 -0.808383 0.000033
39EC 3809 3A17 C582 27F0 3AD4 C684 CD33 37ED 4848 1.517578 1.517467 0.000111
CDBB C82C C1F5 3428 E7F5 E1DF 2D38 3B2F 33B3 3EA8 0.958008 0.958192 0.000184
CDAC 322C 1A14 D764 D1BF 24C7 E48C 3043 3E74 42EE 1.183105 1.183182 0.000077
3741 DFA3 C37F F76C C42B C88B C351 3BF2 E5A8 1B4D 0.176575 0.176578 0.000003
E83F 1E25 CC87 3A03 E1B1 1C47 38C6 3789 33B2 39FE 0.812256 0.812135 0.000121
273E 3857 E9C4 D971 CC92 2EB0 E664 E228 E7BC 15D0 0.107910 0.108000 0.000090
E568 1897 C1EC 3415 C1FF 3ABF 2624 C1F6 2CFA E392 -0.194214 -0.194136 0.000078
CEF6 3BB0 214E D348 DA80 3C84 38D9 32B5 D5AC 2F1E 0.486206 0.486148 0.000058
36E1 CD95 1B08 C17E 2542 3679 C913 2C1A 3754 0930 0.020264 0.020184 0.000080
C14C 39A9 3BE9 CF0F 264A 1B54 D31D D480 36F0 26EF 0.358337 0.358395 0.000058
D065 3477 C336 3803 3945 DB4C 1FF0 3672 1EC0 EFCE -0.064026 -0.064095 0.000069
1854 2FD6 3B19 D3E0 C8FC 3563 C5CF C39C C280 C071 -0.986206 -0.986219 0.000013
2432 CB5A F0F8 353A 23F1 CD21 CE5A 3BA8 E202 3BA5 0.863892 0.863803 0.000089
3C03 309E D55C C92B C23B 3AAB 3DA0 E5B1 30D2 E7E8 -0.126465 -0.126397 0.000068
F286 3261 D3CF C3BF C947 CB6B 1E62 19E6 CA62 BC00 -1.250000 -1.250115 0.000115
206D 2290 369C CC6A D413 DF29 CE3B C918 D2E9 CCE4 -0.597168 -0.597049 0.000119
2147 3346 3423 D4BF 3729 339B 34A7 331A C63E ECA8 -0.088623 -0.088611 0.000012
382D 363E 229E CBD2 EA96 DC98 3CA2 2C73 2D97 19C0 0.152344 0.152371 0.000027
E57E DDC4 D37F 3BE6 3149 1EF1 1C55 E523 CB9C BF94 -1.026367 -1.026209 0.000158
389B D39D DDEA D8BF 3C4A C7DF 0EFA E268 2628 46C1 1.422119 1.422159 0.000040
1C2A 14A5 C658 3A6C CA30 2B7D DC30 C86A 22EB E648 -0.151855 -0.151911 0.000056
27E8 1D5E CD99 3AE7 3269 092E DE9C 3CDD EA64 4070 1.027344 1.027359 0.000015
C2F2 195E C881 DB26 0A3F CC22 1DAB 3B4F C019 B748 -1.544922 -1.544819 0.000103
E1B8 3C18 CBE0 CFF1 C4AC CB49 CC3A 3C13 CF73 C1B5 -0.946655 -0.946616 0.000039
3A0C 2509 CA37 CD04 2909 E3C4 3882 CCBC C43D C72A -0.776123 -0.776201 0.000078
2B2A DD92 E126 C09F D7FB C83A 3458 2E9D C987 BBC6 -1.264160 -1.264206 0.000046
33A6 CA5C 263F CBB4 C98A 1D72 295C 20B3 39AF 1CEA 0.201782 0.201793 0.000011
E59B 3A99 CED6 3FBD 3567 C0A7 EBFF 1FDC 3539 0CAC 0.036499 0.036427 0.000073
C37D 0D6F 36F2 C80B C01C 1F85 D7CE 2432 CA67 DDD2 -0.284058 -0.284006 0.000052
CE9F E120 1986 CDF5 38C1 22CE 1876 C482 0F3A 113E 0.072205 0.072140 0.000064
3DBB 1159 F88C C40A C60D EEF9 C1EF 2E1E 3BAE DD50 -0.291992 -0.292071 0.000079
37C2 DF7C E338 CB54 F96B DCD0 315B 363C 3665 1D9B 0.212585 0.212541 0.000044
CE3F E15B D660 1A95 22C7 C33C CF03 C55F 0F89 1B50 0.176758 0.176752 0.000006
39A5 C7A3 C47C D4E1 C9BC C790 E586 36F9 D834 CFA2 -0.511475 -0.511476 0.000001
C1F1 F54D 0889 29BD 28F5 2F3B DABB 3D98 1EF9 1E25 0.221008 0.220915 0.000093
34FD CB7B C39A E1D4 246C C300 DA39 1A5D 38F9 4D64 1.836914 1.836920 0.000006
358E C3E4 21A3 CE03 C3A5 21F5 CF17 3401 1FBD BE7D -1.094482 -1.094450 0.000032
E19C 0670 304A 18A9 CE81 DE2F 28CA D36B C356 CB8F -0.638794 -0.638731 0.000063
E379 1864 3E65 E295 20D8 CA9D 354D 1D14 CD6B E7A6 -0.130493 -0.130414 0.000079
3CC8 340F 0987 22CA C1F2 3226 3ADB C317 C657 B764 -1.538086 -1.538229 0.000143
E95C 3C33 C937 3528 E5C3 183F 18D8 CD58 CC82 C13E -0.961182 -0.961129 0.000053
3EC4 395C C260 24DE E0A4 1E12 F6EE DFD0 E686 DECE -0.268677 -0.268710 0.000033
3CC0 3CDF DFED CA4B 308E 3125 D641 D9BC 0649 44B5 1.294189 1.294132 0.000057
3E78 C497 C523 D798 3954 CC50 E2C6 F2A3 319B 502A 2.020508 2.020259 0.000249
C861 C7EB 37C9 2577 E80C D3D8 D2F8 3582 300D 3A04 0.812988 0.812927 0.000062
3F3A DF8A E315 3A72 0E11 D495 E18A C9F0 355A 232B 0.299500 0.299503 0.000004
E441 CB61 CBE9 2753 D364 CC26 C7EB CB32 185F 3B24 0.848145 0.848133 0.000011
DE44 E38C D4F1 3F92 2043 C478 38C7 1863 3D00 39C4 0.805176 0.805169 0.000007
E006 C6DA F5C0 1F38 3B08 C153 C86A C2EA D33D EA8E -0.105042 -0.105051 0.000009
D909 C7E3 CEE2 3ADD 3075 316A 32F3 3159 32DE 1888 0.133301 0.133331 0.000030
C8E9 2C58 3B84 DC69 3136 3D08 0E8A 17C5 CC36 CCD9 -0.598511 -0.598491 0.000020
3578 3CE2 EB98 CC6E CBCE 3111 D175 E48D C8D4 CFAA -0.510498 -0.510493 0.000005
3C2E CC70 3EAA 3CFC D777 C32A 3EFB 1B62 3C0C 516E 2.178711 2.178570 0.000141
0D5D 2987 C5DC 290D 264F 13BB D7FA D7DB C62E CCE8 -0.596680 -0.596757 0.000077
C202 39AC CFAA 346E C9E5 E32B CDCE 15D0 32DE 46F7 1.435303 1.435365 0.000062
3F38 3FD7 C27C 2E00 C0B4 1802 2519 CDEC D7FF B3A0 -1.773438 -1.773589 0.000152
D31A 2023 CAD1 2E62 2C8F 1B54 C863 C3C3 C612 C346 -0.897705 -0.897598 0.000107
E1EF 1F40 D6B0 33A8 3A69 3E3E CD60 C49D DA1D CD00 -0.593750 -0.593688 0.000062
C050 1BF0 CBD2 2052 C610 37D7 EBB6 C4CE 3658 47BD 1.483643 1.483660 0.000018
C89B 1513 0CDE EC12 101A EA8E 301A 34C9 DC99 D64C -0.401611 -0.401567 0.000044
CC85 325C 0F90 F801 C706 CAF2 22AC 339D 3F42 4150 1.082031 1.082137 0.000105
388B DD59 D52A C320 DF47 E868 C724 C92F 2705 42A0 1.164062 1.163910 0.000152
385B E595 E021 2EE9 EC02 DEFE E8F1 C479 238B EA0C -0.109009 -0.108982 0.000027
CFFE E154 3B6F CEB1 36AB 3A0E 36CD 0E70 3A5A 3BB7 0.866089 0.866114 0.000026
219A 39C9 24DC 2962 2072 C2FE DA67 32F9 2488 E250 -0.213867 -0.213812 0.000055
1A29 3F32 1C99 DB60 C247 DEBF EA6E C933 3A8C 3419 0.628052 0.628076 0.000024
CFCC 2449 C46A 2F6A 33B8 F3BF 3D27 2E80 CC56 B82F -1.488525 -1.488481 0.000045
C7CB C023 CEBC CE1F DDF5 E436 D4B8 C85D F6AD 404C 1.018555 1.018572 0.000018
33B6 2363 120B C5D4 D886 39A4 3B33 CAB8 DD00 2528 0.330566 0.330500 0.000067
CCA9 C6AE CC6F C462 2294 1B1A CF23 3DAF D54B BCAB -1.208252 -1.208333 0.000081
3856 1DC1 3DD8 3074 E5CD 3261 0CED 3A88 33B7 414A 1.080566 1.080503 0.000063
39E3 36C4 C2DF C80F E89A 288B 2086 F039 3F17 3EA4 0.957520 0.957504 0.000015
1CD1 C083 D03C E602 EF33 C7FC 1B77 C4C6 C34B E7C6 -0.128540 -0.128451 0.000089
3F3B 32F5 38E5 E972 D1BD C972 1C8F 2B78 DC64 BEB2 -1.081543 -1.081561 0.000018
DB2D C90F E2D1 E0C6 DAA8 DF0A 39F4 C047 36AF 4138 1.076172 1.076154 0.000018
30B0 F91A 314D 2DAA C7F8 2F6F D406 31C5 C997 BEC7 -1.076416 -1.076456 0.000040
3630 D8F4 C054 EA7A C257 30EE E885 D6C7 33C1 F104 -0.054565 -0.054528 0.000037
E057 2726 E7C6 C813 12ED 290F CA96 206B 3ADF 3B59 0.854614 0.854668 0.000054
3ECB C2B1 3D1D DD16 E93E 3E17 C06E 39C4 C356 A7FA -3.002930 -3.003449 0.000519
C20D 3108 196B C6B0 CD9F CC73 3A95 211C ED1D 0CDD 0.037994 0.038086 0.000091
D994 2B57 2395 CF6B 1088 E468 C10A 3796 E0A3 BFB3 -1.018799 -1.018758 0.000041
C32D 3803 E222 C47F 103B D751 1461 24D7 D3BE BE90 -1.089844 -1.089676 0.000168
3CB3 C90A CDB9 30B8 3B49 E46D C688 C748 F3FE 3D42 0.914307 0.914172 0.000135
2006 F127 31E4 1117 2C85 3716 D430 35A8 36EB 3304 0.594238 0.594258 0.000020
2BCD C63A D83A 3F4C 191F C3CE 061B 24EB 239A 4650 1.394531 1.394447 0.000084
221E 3D21 23D1 3D7D CB19 CF60 2519 3016 DC22 D636 -0.402954 -0.402951 0.000003
3499 CD10 CE2A C038 3252 3259 DD2C FB6E CD63 D776 -0.383423 -0.383510 0.000087
CDD2 DC49 3A0C 3291 D2B0 3D35 C254 E6A9 3E23 126C 0.081421 0.081398 0.000023
0D92 EA68 3830 3768 2D9B E1EA CEDE 3D84 E48C 189D 0.134583 0.134521 0.000062
28ED DA31 3F5B C225 3941 F3E7 3B43 10A4 C2FE 1BC0 0.183594 0.183563 0.000031
C439 0ED3 C410 17AD 20DD E0A9 2528 1B45 E845 CBCB -0.631470 -0.631427 0.000042
3C9C 231C 2856 2C6D 3C3E 3E15 1FE0 C43C EF78 36CA 0.712158 0.712030 0.000128
CED5 F10D 3FB5 C03F D5B7 C4D4 C71B D1A5 E716 E4ED -0.173035 -0.173015 0.000020
DF8C 238E C7A3 3F24 C4AB EB39 CBDB D6A4 D5E8 E802 -0.124939 -0.124951 0.000012
C9B7 2AA3 F0AF C030 2A15 3CAC 3578 E3D4 C5DE CD8B -0.576782 -0.576825 0.000042
DC99 D5B4 DDA5 2260 196A C738 3A7A 2C54 C9A6 CEE0 -0.535156 -0.535099 0.000057
C710 1D46 DF23 C06C 0D92 C3F5 DFA7 3587 3926 F540 -0.026367 -0.026333 0.000034
31BC D719 3311 CF06 1FF3 D874 27D0 C0D2 DBF5 369E 0.706787 0.706703 0.000084
3F9E 10FE 1B23 1301 3A52 C2D5 3A18 F0E6 0E0F 3DDC 0.933105 0.933093 0.000012
25CB C711 DFAB 1F31 2EE6 D921 30A0 3506 CD43 E8B8 -0.119385 -0.119361 0.000024
C29D CEF0 36AA C0F5 0E24 DD30 327A D944 2EB5 4589 1.345947 1.346014 0.000067
2733 E877 D66F 3957 C803 0833 C6FB CCB7 CBF1 BEF4 -1.065430 -1.065451 0.000021
1566 214C 197C CEE3 F99C 29B2 26FF DDC8 C876 D4F4 -0.422607 -0.422580 0.000028
C904 E4D9 1FF1 1435 3D35 39DA 2077 1E02 CCEF BB16 -1.307129 -1.307217 0.000089
CC8E C571 3BDC EA60 186C 23D4 1FEE 3F44 1471 E7DC -0.127197 -0.127205 0.000008
1D47 356B 3B3F CBCF CBDB D3E7 CD96 C99A C651 BB98 -1.275391 -1.275352 0.000038
2AF1 3EDE E5C5 1A07 DA46 23E9 D5E4 386F CDDA E198 -0.225098 -0.225118 0.000020
C8AF 3DC7 391D F296 347F 3F12 3BD5 31BE 22D9 4640 1.390625 1.390428 0.000197
3244 CD4D DD15 CBEA C025 D81F 14A4 1E7B 3CF6 288C 0.383545 0.383623 0.000078
0B68 3498 CEB6 E969 E760 3CDD FCDE C80C D1D3 1C43 0.191589 0.191592 0.000003
C2DC F136 0FF0 C70B D47E E097 DBD1 31CE CFF4 CE60 -0.550781 -0.550784 0.000003
3EA4 2E8A D726 C5D0 C8DD 0DDF C629 DAAE D962 D3FE -0.437622 -0.437640 0.000018
DBE2 1F59 C7F9 1EDC 2683 2908 D3AA CC12 DCA0 E793 -0.131653 -0.131668 0.000015
E20C 3213 F07A D143 16EA 399F 0A6E F8C6 1DDA 34BB 0.647827 0.647833 0.000006
C354 0F0E C509 0E69 36FE C2EC C16A 303D C7F5 CC57 -0.614380 -0.614376 0.000004
C44B 32DC 32DB 383A CF61 24AD 3DFC CE97 CF00 1FF0 0.249023 0.249090 0.000067
E07D E548 D778 1B65 C53B 368B C022 1FBB 3A6C 4560 1.335938 1.335924 0.000014
C302 0328 C9BC CEA2 F16A 2438 262E D05B C832 CA95 -0.669312 -0.669354 0.000042
F426 C742 CE4E 36BC 15FF 1A41 CD53 25C3 3D9D 45CD 1.362549 1.362483 0.000066
C465 320D 3E6D 156A 3B66 CF4F CBBE 3AC9 CECF AF53 -2.084473 -2.084277 0.000195
CD82 C757 DFEB 129F C205 3E6C D286 C100 3DB4 38B6 0.772217 0.772357 0.000140
31B4 E056 C4B3 C939 2DD9 38D2 1BBC C082 3E4C 48F1 1.558838 1.559018 0.000180
3518 3B74 C922 13EF 1C77 3741 240A D4DE C71A DD76 -0.289673 -0.289536 0.000137
CB80 C375 D9F2 CDC8 1F17 3B9A 30EC 364A DB4B B2D6 -1.822754 -1.822750 0.000004
E17B 2040 F06E 3002 C79E 317B 3652 0CAE C9DE D634 -0.403076 -0.403050 0.000027
169E 3554 372E CD1B 385C C142 C5C7 DDA8 C179 B118 -1.931641 -1.931706 0.000065
E000 2B1A 05AD D0CC C7DE 306C 2B38 CC2A E087 2E0B 0.469421 0.469363 0.000059
282B 32E9 E1DA 3D2D 338F 3F57 C414 C5C2 30E6 390D 0.782837 0.782838 0.000001
CD65 D26A 2384 3F9F C84F E14E 199F CCCF 3913 38BF 0.773315 0.773384 0.000069
3DA4 358C C235 2E0B 308C C84B CCF0 3466 36F2 48D0 1.550781 1.551016 0.000235
3159 C528 2270 CDF4 18D4 1FDB 3BA9 DA7D 2732 3560 0.667969 0.667959 0.000010
DE44 2C2E D9FA 33D0 11F4 C249 3B39 C96E CC72 B3AA -1.770996 -1.770932 0.000064
352F 2999 C738 29C4 C9C3 142B C897 D943 3ACF 3ADC 0.839355 0.839247 0.000109
C223 C911 2205 314B 2901 C7C0 06C8 DC16 3ED3 3F40 0.976562 0.976671 0.000108
CBEF CD9C 2451 141F C717 E7FA E6BB CF6A 3905 43F4 1.247070 1.246992 0.000079
3B68 210B D44A E411 3E58 0AD9 13F9 F65D C278 E70A -0.140015 -0.140005 0.000010
D343 0E69 E029 2044 3A16 337C 0F13 2A65 CC4C C47A -0.860107 -0.860141 0.000033
1BE2 300E 34B8 E6B5 E0CA CC93 11E3 3474 CA87 BF00 -1.062500 -1.062512 0.000012
D691 3380 0EA7 2EC3 329C C038 C42B CA42 CB18 B238 -1.861328 -1.861413 0.000085
F9AD 35A2 C5E0 3F5E E2DF 256E C59F D2AA CFC5 F0EE -0.055237 -0.055293 0.000056
38A1 CED6 D32C 31E8 3FDB 3204 C12B C137 3D50 446A 1.275879 1.275891 0.000012
2A19 28F9 3FE1 3151 235E CD2E 13EF 237C 1AF6 24A8 0.322754 0.322798 0.000044
35B3 3124 3573 387C DD8B 35E9 3C7D D4CA 3501 4195 1.098877 1.098982 0.000105
F280 159E 1DCF 3F58 CE7A 2A54 1E1E DA95 3004 2268 0.287598 0.287582 0.000016
33A3 EFDC 1005 38C5 D3C1 3402 2367 CA04 2976 D4C6 -0.425415 -0.425554 0.000139
21AA DD94 CBAC C287 CD00 1C80 32FD 180C CB8B BA5E -1.352051 -1.352128 0.000078
CD21 D402 CBD3 2DA4 C44F CEF3 32EF CA32 DDBD E13F -0.230530 -0.230594 0.000064
C7E9 37F9 26CA CE55 C525 25D2 D5F9 DCEF F319 3BCB 0.868530 0.868573 0.000042
1ADD 353C 3869 C78F C8A4 1065 F7E6 D40A E6E8 14AC 0.098999 0.098995 0.000004
EF2F DE6A D481 DE75 2D59 36CA 39F3 3AD2 D422 BC26 -1.240723 -1.240826 0.000104
F196 3462 38B1 C70B 2586 C8C1 1D2C 3B9E D7B7 BA07 -1.373291 -1.373307 0.000016
36A7 F6A3 CEA3 35E2 E7B2 3434 CB9A 2E60 3751 44B4 1.293945 1.293993 0.000048
133E F387 C0E0 2AA1 1A4C C1BD 28A9 F372 3117 1C45 0.191711 0.191648 0.000063
E61E DE58 10B7 E0CF 2E9F 3A90 E7B4 342D 3B73 2960 0.396484 0.396421 0.000064
2DAF 3212 10B1 2106 C3B4 3DA8 2149 39C7 103D 2A40 0.410156 0.410172 0.000016
1409 3FB3 CA9E D42D 1E96 C569 E346 317A C41E B38F -1.777588 -1.777593 0.000005
D980 C2DF 1D2B 3286 C3D7 3CDE 2AD5 CF66 E3FB C2C4 -0.913574 -0.913640 0.000066
398B 3E82 0D7A CBD6 36C2 C396 D9DB 16B7 1057 DCBC -0.301025 -0.300945 0.000081
3476 3F9B 2478 CAF0 1A2D 31D3 3F89 C3AA C184 331C 0.597168 0.597182 0.000014
CAAA D2FC 35DA 173B 33AA 2370 2CF4 CC27 2C68 186C 0.131592 0.131557 0.000035
3477 CE75 2AD4 276E C0BE E75F 10AA F4D9 C1A8 B84E -1.480957 -1.480875 0.000082
206E 24FE DBB9 20F9 CAD5 3FB7 D365 3701 F69D 2DDA 0.466431 0.466478 0.000047
24AA 3CB3 CAC0 0202 CE26 C182 313D 38C6 3375 C6ED -0.783569 -0.783646 0.000076
1A84 E3E2 DDFF D2A5 D849 3DAD 1B93 D39B C6DF C430 -0.869141 -0.869115 0.000025
CE7F 28F1 C39F DE6A 2F82 34A4 3957 3DCB 2154 C96F -0.705200 -0.705261 0.000061
C021 2772 CB98 C397 28B8 260F 1002 3006 D361 BCF5 -1.190186 -1.190071 0.000115
34D4 3D1E EA75 CFA3 D38E 374A 3E74 2148 CF87 D7A4 -0.380615 -0.380605 0.000010
F659 C421 3683 202F 3AA7 E117 39B8 E0E5 3C92 4954 1.583008 1.583065 0.000057
EE56 2375 3E3B 3648 3604 3764 D4FA 2383 26F9 25EE 0.342651 0.342613 0.000038
3C8B 317A 3B9C 37A0 2683 1AC9 3548 0C89 366F 4B4E 1.706543 1.706779 0.000236
E1BC CB8C D3A8 2046 2CF8 21A9 DE73 11C3 3118 2975 0.397766 0.397758 0.000008
2B63 DB92 2FD8 CE6D 2774 C1B3 C998 D46C E2DB 1915 0.141907 0.141957 0.000050
D81E CA6A 32DF CCF2 1A15 CDFA 3DAB 2325 E462 3044 0.508301 0.508253 0.000047
E479 21EA CF6F F64A 31FE D3FC D51F 101B CDC1 CD82 -0.577881 -0.577976 0.000095
C096 C586 3BA6 32FE 306B 3C13 C596 03F2 3B33 BE8E -1.090332 -1.090515 0.000183
2C78 DC73 D745 2E50 C8B6 DDD6 3A23 0E31 C7FC BB84 -1.280273 -1.280226 0.000047
C95F 3B0F 1F74 3E38 169E C95F 34E4 0C60 D287 C1A0 -0.949219 -0.949314 0.000095
D364 3568 2B45 C0A1 D9D5 20FC 3058 E04D E788 3510 0.658203 0.658138 0.000066
F3B7 2E29 C674 2D76 2677 E1E6 3E9B C7E6 3CD9 DB3E -0.324341 -0.324351 0.000011
D749 3C3E CCAB 2186 3697 C22D DD65 DBA2 3125 D1DA -0.471069 -0.470912 0.000158
195E DCF4 31A1 39A4 CE8F 267F 3523 E191 D6DA D6C6 -0.394165 -0.394150 0.000015
331C 370B 1A73 CCC3 0F22 0526 C2C0 E1D4 2F0B 3036 0.506592 0.506640 0.000048
DC93 E6E5 2DE3 3A32 E560 DE9C EA18 F889 D643 D802 -0.374878 -0.374924 0.000046
D9FC C464 D436 EA9F F8F2 37BC C17E C124 21CE 1A10 0.157227 0.157124 0.000103
291F E839 CAF1 281C 25DD CAA9 3CE1 C1F7 F6AE C7F0 -0.751953 -0.751969 0.000016
3646 3918 CFFF F268 C1EA 37D0 0735 F6BE 1BEC 1614 0.109985 0.110040 0.000055
3077 2D20 D483 C598 C656 1FB9 C372 33E2 CED1 C10C -0.967285 -0.967305 0.000020
CDAD D1C7 DB60 2F20 305E C812 C2D5 2EC9 14BF 3600 0.687500 0.687504 0.000004
D7CB 1CD0 CE85 CD9A 3251 3D51 1B15 268B 26F5 0B4C 0.028503 0.028506 0.000003
31F1 3BDA 234C DF08 C573 3DFA DB1F D0A4 3950 42C4 1.172852 1.172699 0.000153
F17E DA0B 1923 D041 DFAB 21A9 C0E9 C3EA 355F 3C40 0.882812 0.882812 0.000001
D722 D9DD 3035 33C4 1FEC EB53 3F32 3D27 37CE 4BCE 1.737793 1.737929 0.000136
387F 2F4D D62B 253E 27B5 3F16 E768 EE73 297B 42FB 1.186279 1.186228 0.000051
E5EF 3484 2374 C2E2 E70F D034 27CF 3140 C6D4 B8A1 -1.460693 -1.460594 0.000100
E58A D13D 3A7E 3F65 CE22 E4E7 33BF 3AF9 E827 4638 1.388672 1.388603 0.000069
344A 1AB5 35DC 2084 1D2D 2CEB 35B9 1AE9 2F90 4350 1.207031 1.206991 0.000040
3EAD C2B3 C975 CE8C 1340 3D0F E4D5 C55E 3982 340E 0.626709 0.626750 0.000041
