a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
1D D2 CF 3B E0 F5 C3 33 E3 3B 0.921875 0.908203 0.013672
27 3D 37 03 27 28 CE 17 0C 20 0.500000 0.500000 0.000000
FD 11 CF 34 36 C9 C2 0A 08 2D 0.703125 0.725830 0.022705
E1 07 E4 D3 D1 FE FC 16 D7 E0 -0.500000 -0.502686 0.002686
C1 1D C4 C3 F3 38 1D 3C 32 04 0.062500 0.059326 0.003174
2D F1 F1 E1 21 ED C7 D3 02 40 1.000000 1.012695 0.012695
15 D5 06 17 E2 0A 04 32 F3 F5 -0.171875 -0.175293 0.003418
F5 14 0E 2F D7 C1 2A 08 02 04 0.062500 0.069092 0.006592
F6 E0 C1 14 CB EC E5 1B FB 30 0.750000 0.754639 0.004639
05 E5 0C C6 C8 0D 3B E2 D4 F1 -0.234375 -0.243896 0.009521
D4 C9 EF CE CC EB EF E1 F3 44 1.125000 1.086426 0.038574
E8 03 DC 23 0E 05 EE E9 CD C6 -0.906250 -0.913574 0.007324
DA E0 09 CB 14 22 2D 1B 06 D9 -0.609375 -0.607910 0.001465
D1 1B 17 18 F8 36 DC E3 37 3C 0.937500 0.935059 0.002441
D1 40 F9 E3 3C 3D FA 1C 37 3C 0.937500 0.936035 0.001465
27 0A D4 D7 14 06 0B C0 DA 08 0.125000 0.133789 0.008789
C2 3F C5 24 0B C7 CD E6 CA B3 -1.406250 -1.380859 0.025391
16 DD D6 0B FF E8 CD CC 2F 4A 1.312500 1.317383 0.004883
F2 36 2D 0E D0 29 3B 06 29 60 2.000000 2.013916 0.013916
05 EC 28 1C 2E 1A C5 D2 CE A8 -1.750000 -1.742676 0.007324
EA 16 D4 0C FA F3 27 29 EC D7 -0.640625 -0.648926 0.008301
CF 23 01 26 10 06 C3 1C CA D1 -0.734375 -0.739014 0.004639
C8 08 CB 19 1B 16 FC 31 ED EE -0.281250 -0.272217 0.009033
2F CC E6 D8 FB 31 FA 11 02 CD -0.796875 -0.776123 0.020752
0D 0D 2E 17 2B D7 D1 23 C5 B8 -1.250000 -1.246826 0.003174
D4 E8 25 05 37 E9 23 18 2F 28 0.625000 0.623779 0.001221
ED 1B C9 04 C1 03 09 32 F6 05 0.078125 0.083740 0.005615
F8 FE 3E E6 E9 1A 37 F9 D3 0D 0.203125 0.206055 0.002930
D2 0C 1F 3D 05 31 DB 21 0B 1D 0.453125 0.470703 0.017578
D1 F5 E0 06 3A E0 F3 1A 3A 1D 0.453125 0.466309 0.013184
DB DA 02 F5 E8 0E FB D9 ED F9 -0.109375 -0.107666 0.001709
ED 0B 3E 21 C5 34 32 E0 D2 0D 0.203125 0.193604 0.009521
C7 D9 EE 11 FE 3C CC D5 36 17 0.359375 0.350342 0.009033
FE 29 25 C5 CA D6 C6 F5 DC B6 -1.312500 -1.322021 0.009521
E4 15 F8 1F C4 FC F0 DD 29 33 0.796875 0.796631 0.000244
F6 D7 DB FD 1F 09 26 11 FB D9 -0.609375 -0.599609 0.009766
06 38 1F 38 01 D8 F6 01 DB BA -1.187500 -1.185547 0.001953
26 E1 06 EF 25 DD 3B F5 22 49 1.281250 1.271484 0.009766
F7 01 F6 ED 25 C7 11 17 C0 B8 -1.250000 -1.243408 0.006592
FD 0C F3 34 21 DF DF C6 DD B6 -1.312500 -1.299316 0.013184
37 1D ED CD E3 DF E1 F5 2E 18 0.375000 0.376465 0.001465
CB F3 D5 D0 D6 E2 29 E7 37 4C 1.375000 1.360596 0.014404
E9 D0 DC CC CC D2 04 1F 2B 42 1.062500 1.074219 0.011719
15 C9 07 07 D1 14 EF D3 19 F2 -0.218750 -0.224854 0.006104
F4 D5 30 24 D3 EF 3A 0E E2 2A 0.656250 0.644287 0.011963
EC D3 E9 35 C4 02 2D 26 13 34 0.812500 0.806885 0.005615
19 DD 24 2F 05 E5 06 E4 06 05 0.078125 0.086426 0.008301
03 01 FE F5 F5 03 38 E9 F0 F2 -0.218750 -0.222900 0.004150
39 D4 F8 CC CF F3 22 C6 E1 E9 -0.359375 -0.356689 0.002686
C4 3F C4 FA EF 1C ED DE F5 35 0.828125 0.835938 0.007812
3A 01 F7 C7 24 E2 0B FE DF FF -0.015625 -0.009521 0.006104
2E 13 C3 C1 02 EA EB 3D CF B0 -1.500000 -1.470703 0.029297
C2 0D 3A D0 D8 E7 F2 3D E3 CA -0.843750 -0.840088 0.003662
EE 1B 1F 3C 39 1A 2A 25 1F 48 1.250000 1.265137 0.015137
21 EF FF F8 24 1F D6 CE F7 09 0.140625 0.128662 0.011963
1A E5 F4 23 21 C7 E7 C2 0E 16 0.343750 0.347412 0.003662
28 E7 32 1B 30 D8 3A 11 FA 4E 1.437500 1.439209 0.001709
19 C2 3C 12 26 04 30 FC CA 01 0.015625 0.013184 0.002441
FC 32 FD 1A 35 2E 1A C7 38 40 1.000000 1.003906 0.003906
32 0B F6 FE 20 38 E5 DA EE 16 0.343750 0.344238 0.000488
06 08 CC F5 0F 38 3B 3D F2 C0 -1.000000 -1.000244 0.000244
EE D4 EB 2C 2D C1 F6 18 3E 58 1.750000 1.756836 0.006836
DF F9 18 16 13 F2 CD D1 2C 01 0.015625 0.007080 0.008545
C2 2B F2 23 DD C8 11 C6 03 DB -0.578125 -0.564941 0.013184
09 14 F6 E1 29 0B 1A 32 C6 BA -1.187500 -1.204346 0.016846
C8 D6 C2 0C 40 F8 16 F3 DE AA -1.687500 -1.695312 0.007812
F1 1F E2 F8 E8 2E CF FC F8 2C 0.687500 0.677734 0.009766
05 E8 0D 10 0D 0E DF 27 F9 F8 -0.125000 -0.127930 0.002930
FB DC CE E3 2D CD D7 3D D5 F2 -0.218750 -0.209961 0.008789
F2 DC 07 26 0F 28 CF E4 30 01 0.015625 0.003662 0.011963
14 C6 CB F9 2A FE F3 19 33 45 1.156250 1.155762 0.000488
14 2C E2 02 2A 39 D4 2C EF 39 0.890625 0.895508 0.004883
EB C6 F5 17 3B F0 EC DB 05 F6 -0.156250 -0.151855 0.004395
29 14 DD 31 D8 2D FB 0D 3C 3D 0.953125 0.955078 0.001953
0D D1 CD F9 2E DB FF 16 0A 2D 0.703125 0.701660 0.001465
1F 2F 0F 21 E6 02 11 27 DF EB -0.328125 -0.312988 0.015137
F7 E4 0B 08 CC DA C1 FB F3 FF -0.015625 -0.008057 0.007568
2E E7 FB F9 2E F5 21 0E 2B 46 1.187500 1.191406 0.003906
0B DF C5 E3 CF EB 19 ED C2 BC -1.125000 -1.156738 0.031738
3E D7 FA FE DA 3F FD 14 D2 A3 -1.906250 -1.929932 0.023682
1C DD D2 DD F1 C5 FE 3C DF D8 -0.625000 -0.604248 0.020752
30 E9 C7 D9 E3 1B EE F7 CB C0 -1.000000 -0.983398 0.016602
23 3E 10 28 07 CC 0A 03 ED C3 -0.953125 -0.955811 0.002686
F0 3D 20 38 E3 2D F1 1B 2C 57 1.718750 1.722900 0.004150
C2 FB FD E6 11 36 D4 FC 21 11 0.265625 0.250000 0.015625
34 F9 D4 38 20 15 28 D0 3D 0F 0.234375 0.237549 0.003174
19 C0 19 C1 2E F3 2C 13 36 4A 1.312500 1.303955 0.008545
0A FD 0B 1B D1 F3 D2 D3 F9 D8 -0.625000 -0.634766 0.009766
FC C3 EF 23 E1 1D 0F FE 31 12 0.281250 0.284668 0.003418
0B EA 2A 29 D0 F9 30 F1 DC EC -0.312500 -0.311768 0.000732
1B C6 23 39 22 08 30 2D CC 14 0.312500 0.334717 0.022217
D2 2A E6 C5 2C 3C DE F3 ED 0E 0.218750 0.227295 0.008545
D5 2B C5 EE EF 3D FB 0A 21 4C 1.375000 1.362549 0.012451
26 2B DC 0C 1C 34 23 26 25 46 1.187500 1.187500 0.000000
F5 2E D4 D8 28 04 DC CD 18 46 1.187500 1.197266 0.009766
3F C7 E1 DA D8 17 E8 0C EE BC -1.125000 -1.146240 0.021240
1F 10 D2 C9 E4 16 0C EF 2C 2A 0.656250 0.655029 0.001221
30 F6 F1 F0 04 CC 1C E5 C3 CE -0.781250 -0.776367 0.004883
1A FB CF 09 1B 1E E9 D5 E2 F7 -0.140625 -0.153320 0.012695
3B F1 2D 23 F3 F9 1F 19 FB 15 0.328125 0.314453 0.013672
F9 0C 01 04 CF 2A F9 C7 2E 36 0.843750 0.868164 0.024414
C7 01 11 21 EC 22 2C 2F EB 22 0.531250 0.519775 0.011475
04 E9 E0 C4 F4 31 EE 36 3B FE -0.031250 -0.015381 0.015869
03 3D 0E 26 2D 1A 1D D3 26 2C 0.687500 0.695557 0.008057
3F 21 16 0C F5 EB 23 E6 D9 CA -0.843750 -0.835938 0.007812
14 FD 0F C5 02 E8 EC EA 02 13 0.296875 0.302246 0.005371
21 1A 3F 0E CB F2 16 F6 DC CF -0.765625 -0.774170 0.008545
E9 F1 C4 16 E4 F0 E1 FA FD 26 0.593750 0.590820 0.002930
37 19 DE D1 E6 D6 29 08 23 E1 -0.484375 -0.490723 0.006348
2C D0 14 D7 23 E2 C4 F4 0A 2D 0.703125 0.710938 0.007812
CE 3E EF 01 2A 2F C3 30 FD 1B 0.421875 0.416748 0.005127
13 ED 26 D0 03 2C 0C 01 39 33 0.796875 0.800049 0.003174
DB C8 37 0D C3 E5 13 08 3F 61 2.125000 2.185059 0.060059
05 CA D2 E3 ED 0F E2 36 D1 C1 -0.984375 -1.000732 0.016357
D8 26 0E F9 E7 E5 E8 27 D0 C7 -0.890625 -0.905029 0.014404
EF 04 02 03 1B FC 3E 10 07 02 0.031250 0.035400 0.004150
36 2F E7 31 2B E4 17 37 19 44 1.125000 1.153809 0.028809
EB 02 F9 23 F8 0C D7 EB 2A 27 0.609375 0.593750 0.015625
40 FB E8 D2 38 D6 0D F5 DB 19 0.390625 0.395508 0.004883
DA 0E D0 E5 05 D0 24 DA F9 E1 -0.484375 -0.491211 0.006836
F0 02 DC FC E5 19 EC E2 C6 DB -0.578125 -0.583496 0.005371
E7 D6 39 FE D4 2C D9 FB 10 E2 -0.468750 -0.472900 0.004150
11 DF 0E D6 EB 2F 0F C7 EC F6 -0.156250 -0.142578 0.013672
FE 21 FA E2 3F ED E7 CE C1 CE -0.781250 -0.765381 0.015869
1C D8 D1 3A 22 39 0B F6 2D 07 0.109375 0.111084 0.001709
38 0F 36 28 15 DC 20 F1 35 48 1.250000 1.258789 0.008789
F8 F7 E2 FA C8 EF 3B 13 F0 DB -0.578125 -0.563232 0.014893
FA 20 2E D3 2F 2A F4 32 E5 CA -0.843750 -0.846680 0.002930
EA 24 C8 C2 22 04 DA FE 13 2C 0.687500 0.699219 0.011719
17 32 E7 33 CA 18 26 0E E9 E5 -0.421875 -0.427246 0.005371
01 E2 28 C5 E4 17 EB 0E E3 BE -1.062500 -1.035156 0.027344
29 01 C5 D4 25 F4 D5 0F 3A 58 1.750000 1.731934 0.018066
F0 2B E7 21 34 22 35 2C 28 34 0.812500 0.809814 0.002686
C9 F1 16 CC 06 28 24 02 E3 DF -0.515625 -0.512207 0.003418
04 0C DA 0F EE FF 1C 0A 1C 0B 0.171875 0.193848 0.021973
E5 36 CD 3A 0D D5 D3 2E F7 1C 0.437500 0.418457 0.019043
22 05 FD 27 0E F6 29 3E C7 F1 -0.234375 -0.226318 0.008057
35 34 DA CD DB 34 ED EC CC F2 -0.218750 -0.205811 0.012939
06 DF 10 FF C5 28 01 F4 20 07 0.109375 0.098145 0.011230
14 12 EF 02 3A F3 EA 0D 3A 48 1.250000 1.229980 0.020020
E5 28 06 DC 30 E5 DE 39 3A F2 -0.218750 -0.224609 0.005859
EE D4 0C D6 15 F4 E9 0E DB D0 -0.750000 -0.752441 0.002441
EC 2E 1F 35 CF D5 11 18 FC 08 0.125000 0.133057 0.008057
E3 3B 35 1E 10 FF D7 19 FA DC -0.562500 -0.568848 0.006348
E5 2C C8 14 D5 F9 28 0F 1D 0C 0.187500 0.187744 0.000244
DC 20 C2 10 02 F4 D4 F2 D6 F6 -0.156250 -0.156250 0.000000
0F 0C 31 27 F6 01 29 E2 2B 37 0.859375 0.843018 0.016357
08 CA EF E2 39 08 37 1C E7 CB -0.828125 -0.818115 0.010010
C8 DD F7 C1 FD CB 26 21 10 0B 0.171875 0.152832 0.019043
28 FF D7 08 CE EB 0B D5 EA C0 -1.000000 -1.020996 0.020996
F9 EA CA E8 E7 F3 12 3C 3A 1C 0.437500 0.429932 0.007568
D1 34 E0 F3 D5 0E 2F F4 E1 F6 -0.156250 -0.142334 0.013916
02 D9 2C FB FD DB 17 24 38 4E 1.437500 1.428955 0.008545
F0 3B FD E7 22 1D 21 C5 CA F2 -0.218750 -0.222900 0.004150
1E CE D3 04 F2 F9 FD C8 17 13 0.296875 0.320557 0.023682
0C 03 ED 0B 0B 03 07 C5 37 2E 0.718750 0.702881 0.015869
34 D4 C2 12 EC 19 3E C1 20 B8 -1.250000 -1.237793 0.012207
D0 E2 05 08 EF C9 04 01 0F 38 0.875000 0.843262 0.031738
C8 02 E9 15 D4 EC 3A 2F 19 38 0.875000 0.897705 0.022705
EA 27 12 2B 28 0E 32 EC 3E 3A 0.906250 0.896973 0.009277
2E C8 29 10 30 09 0C E3 E5 00 0.000000 0.000977 0.000977
C1 E6 0A CD FE C7 17 F6 26 46 1.187500 1.166992 0.020508
D3 37 DE E6 18 F5 18 3A 21 E2 -0.468750 -0.463135 0.005615
39 FD C9 3F C9 0E FC C0 D6 9D -2.375000 -2.362549 0.012451
01 FB F3 E0 0D 03 31 CF D6 E4 -0.437500 -0.429443 0.008057
E3 F9 1C D9 FF C4 C0 DB D6 D9 -0.609375 -0.631836 0.022461
FA 2E D4 2D 34 25 06 C5 FB E4 -0.437500 -0.451416 0.013916
03 CA 35 DF D1 D0 DF E6 1A 32 0.781250 0.787109 0.005859
11 38 F9 DF 28 31 12 C9 08 4C 1.375000 1.373291 0.001709
F9 CF 03 DA 33 FF FC C6 C7 E3 -0.453125 -0.430664 0.022461
3B 10 30 2A 12 CD DB 3C 35 42 1.062500 1.069824 0.007324
E3 C6 2A 1E 0A 2B 1E FA 35 1A 0.406250 0.412109 0.005859
D5 3E D2 EC 10 F5 D0 F2 34 42 1.062500 1.085449 0.022949
C5 EA 06 C5 F5 29 20 01 CB C9 -0.859375 -0.857422 0.001953
D8 29 FD 2E CC D7 D6 FD D5 DB -0.578125 -0.577393 0.000732
D8 D8 40 F9 31 3B 2B 01 27 0D 0.203125 0.224854 0.021729
F0 26 33 D8 11 DA FE F6 0F F8 -0.125000 -0.111816 0.013184
1A DF 21 F9 F0 12 0C 27 35 28 0.625000 0.611572 0.013428
16 FC FF DD F5 17 F6 35 CD B6 -1.312500 -1.328857 0.016357
02 C5 3A 37 EA C7 3E 1E 2A 66 2.750000 2.747314 0.002686
21 3E DC C7 FC C5 E4 1F 0D C5 -0.921875 -0.907471 0.014404
0F 1A F7 D5 DE 14 20 3E DF B8 -1.250000 -1.234375 0.015625
0C 2D 06 ED 0A D2 CF 0A 04 DE -0.531250 -0.531738 0.000488
C8 01 3E FB 24 0E 35 04 C0 D3 -0.703125 -0.691406 0.011719
D6 F9 01 17 03 0D D0 18 D7 DC -0.562500 -0.570557 0.008057
08 C8 E4 DB 40 2D 2A 05 F0 BE -1.062500 -1.072510 0.010010
D6 05 3D CC CD FF E5 3D 30 04 0.062500 0.095215 0.032715
01 1F CD FF 1E C3 32 11 3E F8 -0.125000 -0.112305 0.012695
36 EC 18 30 37 23 E1 35 F4 33 0.796875 0.806152 0.009277
CD C5 F9 D9 39 0C 31 1C D4 A3 -1.906250 -1.920410 0.014160
0B E8 1B 13 F3 29 30 D2 3A 2F 0.734375 0.734131 0.000244
D6 36 C6 DB D9 F4 28 01 DC C7 -0.890625 -0.896240 0.005615
0D 0B 22 21 D9 DA DD E4 CA AD -1.593750 -1.585693 0.008057
22 C4 FA DC DD 1F F7 3F F3 B0 -1.500000 -1.488281 0.011719
F7 F1 27 31 F4 D4 13 1C 25 49 1.281250 1.281494 0.000244
20 E3 18 FB 16 09 F7 D4 2F 36 0.843750 0.843506 0.000244
3A DD FF 31 2A FB 0C 33 38 61 2.125000 2.119629 0.005371
D1 1D C3 19 F7 EB E8 11 0B 26 0.593750 0.587646 0.006104
FF D7 2F EE E2 E2 E3 1E 0E 05 0.078125 0.061768 0.016357
F9 C8 27 1F EF 29 C5 D5 D4 9F -2.125000 -2.106201 0.018799
EB C6 3B 02 D9 DB E2 EB 2F 40 1.000000 1.015869 0.015869
1E FD E7 0B FC 1D 29 D0 28 0D 0.203125 0.195312 0.007812
0C DB E4 05 F3 E6 C8 E6 1D 40 1.000000 1.000977 0.000977
EB 1F F2 0A 27 1B ED 30 D8 E4 -0.437500 -0.438477 0.000977
2D 38 CC CA 13 C4 EF 07 01 E2 -0.468750 -0.472412 0.003662
E7 23 E1 F4 EA D3 E8 C5 1D 24 0.562500 0.557373 0.005127
2A D6 33 04 2D 3C 2B DC D5 EC -0.312500 -0.325439 0.012939
DB EE 22 2E 2C 07 EA 14 19 00 0.000000 0.004395 0.004395
0B 38 E8 F2 0C 14 E4 FA 24 42 1.062500 1.052734 0.009766
28 02 09 2B C9 FE 1D 22 26 1E 0.468750 0.476318 0.007568
0D CD D3 DC 22 40 3C 09 F7 AE -1.562500 -1.567871 0.005371
13 2E 36 33 D3 E3 E9 E0 F3 B2 -1.437500 -1.439209 0.001709
ED D5 D3 C8 FD 3D 2D 25 DC 9E -2.250000 -2.189209 0.060791
E7 E4 E7 09 07 DB 0A 18 EE FA -0.093750 -0.079346 0.014404
F2 32 D6 04 CD 1E 28 0B 36 3F 0.984375 0.984863 0.000488
F5 1E 27 28 08 C4 E6 C0 2B D7 -0.640625 -0.661621 0.020996
F4 E9 C2 DC 3F C2 3A 2B 3A F4 -0.187500 -0.186035 0.001465
EE 14 11 ED 0C C9 03 F0 DB CD -0.796875 -0.812744 0.015869
21 25 2A FF 25 EA 12 C7 21 34 0.812500 0.813477 0.000977
0D F3 E7 01 12 13 DE 25 F9 07 0.109375 0.104004 0.005371
CC C2 CD D4 1A 27 EF 19 E8 B5 -1.343750 -1.352295 0.008545
C1 0E 06 0F 0C 17 F4 E7 FE F0 -0.250000 -0.246338 0.003662
C1 C6 C2 FA EA F7 F6 17 D4 FA -0.093750 -0.104004 0.010254
FE C2 20 DF 20 CB EA 3E 0E 15 0.328125 0.333984 0.005859
3C E5 E7 08 1A E5 E1 EF 36 52 1.562500 1.558594 0.003906
D4 3E 03 EF 31 3A CE 35 10 16 0.343750 0.344971 0.001221
EE 36 E8 1C E6 23 09 01 33 4B 1.343750 1.326660 0.017090
13 14 F1 3E E7 C5 DE 1F DE EB -0.328125 -0.341553 0.013428
22 12 26 EC 3C E5 F2 F4 20 34 0.812500 0.808105 0.004395
D6 25 19 CF E6 C7 C3 C1 E9 F1 -0.234375 -0.226318 0.008057
FF 39 E2 2B FE 37 38 30 10 44 1.125000 1.109619 0.015381
2D D3 24 E2 0C 3B 31 DC E1 ED -0.296875 -0.306396 0.009521
18 C7 F9 34 3C 03 C8 DB 0D 08 0.125000 0.138916 0.013916
0A FE 2E 1F 28 35 C8 35 1E 14 0.312500 0.312744 0.000244
E3 F7 D3 1C DC E4 2E DA 07 EA -0.343750 -0.339355 0.004395
01 FF DF FC C2 35 EC 31 E8 ED -0.296875 -0.289795 0.007080
CD 33 38 03 35 2D C2 EB DD B0 -1.500000 -1.509521 0.009521
F8 C9 D5 21 05 15 C0 C8 F0 EB -0.328125 -0.321045 0.007080
F8 19 35 02 DD 19 0E 14 12 2D 0.703125 0.693115 0.010010
2C 3E 1B 0C 0A 25 DE 1F C8 EB -0.328125 -0.340820 0.012695
DD 0C 40 C8 38 E7 22 28 12 ED -0.296875 -0.286133 0.010742
D5 38 28 C7 C7 D7 10 12 FB F7 -0.140625 -0.134521 0.006104
E1 15 CB C9 24 C8 0B 03 1A EB -0.328125 -0.335938 0.007812
EF 09 13 1B D1 F2 35 2F 15 42 1.062500 1.048096 0.014404
CD E3 33 36 FD 21 EB 02 D4 BC -1.125000 -1.118896 0.006104
32 F5 D3 C3 3B 1F F3 31 35 38 0.875000 0.878174 0.003174
04 18 36 3B E1 DA 36 11 24 49 1.281250 1.266357 0.014893
D1 ED EF CD EF 37 39 37 23 E4 -0.437500 -0.434570 0.002930
F0 D9 3D F6 D9 D0 EE 38 1F 2C 0.687500 0.688965 0.001465
FC 1C F2 1C 19 05 DF F2 20 21 0.515625 0.526855 0.011230
E1 1C E7 F3 1D 08 E2 20 C0 BE -1.062500 -1.083252 0.020752
F6 30 23 C2 05 10 F6 F1 2A 3F 0.984375 0.973145 0.011230
0D 14 06 D0 36 37 EF CD 20 50 1.500000 1.512695 0.012695
09 DE 22 F1 CE 03 D0 24 17 EC -0.312500 -0.305664 0.006836
08 D1 1F DF F0 1B 1A 03 07 FC -0.062500 -0.059082 0.003418
F8 01 08 19 DD F0 E6 13 FF 06 0.093750 0.114014 0.020264
2D DB CE CB CB 08 1A 0F 31 E7 -0.390625 -0.400391 0.009766
E4 3C 04 09 F1 35 0D C6 F6 28 0.625000 0.607910 0.017090
D5 31 20 C1 C1 D4 FB 3A DA B4 -1.375000 -1.389893 0.014893
DA FE 0C 39 13 2C 23 01 1B 17 0.359375 0.340576 0.018799
08 2E C2 FB 05 C9 2F 37 14 BE -1.062500 -1.073975 0.011475
DD C6 12 E8 16 D6 FF 0B 15 2A 0.656250 0.666016 0.009766
DD 1E 18 2F D7 E7 09 D7 D2 C1 -0.984375 -0.969238 0.015137
03 2D 23 1E CA 17 38 33 05 44 1.125000 1.143311 0.018311
DC D7 F1 13 EE 36 CB 03 EF E3 -0.453125 -0.439941 0.013184
36 FC C1 D4 21 2D 19 D6 C2 DF -0.515625 -0.510986 0.004639
21 CF CC 1A E4 C7 18 E8 DE DE -0.531250 -0.531982 0.000732
01 35 FA 21 F4 13 26 2E CC EF -0.265625 -0.254639 0.010986
ED 0A 2A CA 13 F7 02 2F F2 C4 -0.937500 -0.927979 0.009521
27 13 E1 E9 F4 23 12 C2 D3 E3 -0.453125 -0.443115 0.010010
0C D4 18 D2 16 E6 D5 C7 04 33 0.796875 0.794434 0.002441
C5 ED 25 F3 0E 35 CD 3C E3 AE -1.562500 -1.551758 0.010742
FD F9 31 D8 0C 21 13 19 22 1C 0.437500 0.449219 0.011719
0F 2C 33 29 0A 1E 0E 34 CD 11 0.265625 0.256836 0.008789
3C E1 26 C0 DC 15 C6 F9 E7 B0 -1.500000 -1.505615 0.005615
C1 DD FA CE 35 39 21 E3 3E FE -0.031250 -0.027832 0.003418
21 0E 1C 0D C3 E6 05 3F 14 FE -0.031250 -0.033691 0.002441
02 C3 E5 CE E3 C9 C6 CD EE 51 1.531250 1.528564 0.002686
2A 0D 03 F0 20 C8 0B 17 FC 01 0.015625 0.006104 0.009521
2A CE F3 FF F3 FC 1C 2A 37 2A 0.656250 0.675781 0.019531
EE 09 E4 E1 FB 08 15 1C EE D9 -0.609375 -0.597168 0.012207
C2 E9 09 24 0A F9 FD 3C 2E 44 1.125000 1.127441 0.002441
2F E2 20 E0 FD 08 0D ED DF E9 -0.359375 -0.358643 0.000732
CF FD E3 EE DD ED CF 15 04 30 0.750000 0.749756 0.000244
3B 23 31 08 E4 FE F3 CD E4 BC -1.125000 -1.113037 0.011963
1A FB 3B F7 20 D1 E3 3D 0F FC -0.062500 -0.056885 0.005615
C3 22 3F 37 D4 EE F4 3B C1 09 0.140625 0.129150 0.011475
C3 1D 1F 13 C8 DA E6 16 F9 17 0.359375 0.360840 0.001465
CC FE 03 34 14 C2 18 37 DC FC -0.062500 -0.070312 0.007812
FA 14 23 29 C6 EF 05 CF 2B 0F 0.234375 0.226074 0.008301
DE 3B C3 08 19 3F CF 01 E3 3F 0.984375 0.978516 0.005859
3B 29 11 0E D1 E7 DE D3 E0 A9 -1.718750 -1.722168 0.003418
FB E6 F6 DA 1B D4 E2 14 34 3D 0.953125 0.946533 0.006592
C6 D7 04 FE 35 EC E3 0D 30 0A 0.156250 0.165039 0.008789
E9 11 E6 27 01 E6 D2 08 05 15 0.328125 0.332764 0.004639
D3 26 01 30 D1 CF ED 20 E0 FB -0.078125 -0.067871 0.010254
CD CE D6 12 17 D0 C8 29 F7 3B 0.921875 0.913330 0.008545
DE 0C CF ED D9 3D E2 2A 22 46 1.187500 1.197754 0.010254
DE DA C3 D7 32 C6 F2 2C 12 0A 0.156250 0.172363 0.016113
EA DC F7 29 26 34 FF 36 F3 ED -0.296875 -0.321533 0.024658
35 37 F9 27 E3 38 1A 38 2D 52 1.562500 1.568604 0.006104
CD 13 DA CD EF D6 F4 C5 CA 02 0.031250 0.019043 0.012207
E5 FF F5 F6 15 E2 3C 03 FC E9 -0.359375 -0.362061 0.002686
C1 24 15 22 1A F5 F1 0F EF D2 -0.718750 -0.714600 0.004150
D3 14 18 E0 D6 26 1E FE F3 29 0.640625 0.635254 0.005371
CC FA 28 39 C4 FD 2A C5 3C 4A 1.312500 1.292725 0.019775
D2 34 39 29 FB FA EE 05 E9 DB -0.578125 -0.579834 0.001709
3E 39 D4 E0 C2 F9 1D 2D 19 B6 -1.312500 -1.308350 0.004150
FF C7 E2 18 C6 01 D8 09 2A 40 1.000000 1.002197 0.002197
26 04 1A FD 08 34 F3 37 F9 F9 -0.109375 -0.107178 0.002197
3B D8 E5 21 C3 EB D5 27 FF FA -0.093750 -0.091553 0.002197
40 C3 0C 0D 0F 2C 3D D2 D3 BD -1.093750 -1.091309 0.002441
03 CD F4 13 1B 0B 04 30 D3 D8 -0.625000 -0.609375 0.015625
32 C9 ED DD 16 E7 16 37 C4 C5 -0.921875 -0.905273 0.016602
C1 E3 C0 DD 33 C1 C7 3C C3 C6 -0.906250 -0.913574 0.007324
F8 C3 08 EF F7 3D E6 D9 39 07 0.109375 0.110840 0.001465
C0 1F EC FF CC DD 3D F9 21 32 0.781250 0.767090 0.014160
30 07 CF 30 1F 0E 18 05 C0 CB -0.828125 -0.841309 0.013184
D5 35 FE 1C 15 D7 20 16 3B 14 0.312500 0.305664 0.006836
F4 D7 C1 3E 09 CF EC F7 07 2F 0.734375 0.744873 0.010498
DB E2 DE D6 EE E2 E3 1C E0 F5 -0.171875 -0.164062 0.007812
C9 2E 28 24 C6 35 23 26 13 62 2.250000 2.346680 0.096680
E3 CA 08 2A C8 CD 1B 18 20 5C 1.875000 1.867676 0.007324
09 1F 04 E7 F0 D4 0D 07 D8 C0 -1.000000 -1.023193 0.023193
FC CA E2 3D C3 0D 27 30 D4 E9 -0.359375 -0.370117 0.010742
04 E9 11 2E FB CD 09 E3 08 06 0.093750 0.118164 0.024414
03 1C 0D EC EF E4 FF DD 09 06 0.093750 0.104492 0.010742
15 1D DA E5 20 E3 3F E3 CB B8 -1.250000 -1.262695 0.012695
2C 10 12 2A 15 FA D9 13 08 15 0.328125 0.350586 0.022461
E2 09 25 D1 E8 E8 C1 D7 D5 D7 -0.640625 -0.647461 0.006836
D6 CE 1B 27 1E 36 25 DB 03 C0 -1.000000 -1.028320 0.028320
03 CF 24 E8 F7 C2 10 E6 3B 5E 1.937500 1.949951 0.012451
1C E6 24 E3 0A DE F8 CC F0 16 0.343750 0.332031 0.011719
11 27 FF 0B 25 FA 29 3B 30 3F 0.984375 0.994873 0.010498
E3 12 38 F6 06 24 F0 F5 E6 E1 -0.484375 -0.482422 0.001953
DE 35 1E EA C8 29 2E E5 37 63 2.375000 2.336670 0.038330
C1 07 16 0C FF DE CC ED 0F F6 -0.156250 -0.143311 0.012939
F6 1D F6 D8 0E E0 23 16 39 16 0.343750 0.329590 0.014160
D2 EB F5 C1 36 06 29 34 3D D9 -0.609375 -0.593994 0.015381
EA ED 16 30 1E C5 EB 2E 03 26 0.593750 0.585693 0.008057
FC F8 D2 23 F9 05 EE CC EA DB -0.578125 -0.588867 0.010742
