# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
1 0 C0 7E F5 DB CA D0 E3 4F B3 63E3 CAB7 3917 3B8B 2995 D3B8 8C33 32AB BE00 C6490FFB 4B8A480B 34EC3BA5 DF7E0DA2 BAC43F97 A5FB3FA3 625AA394 BCAFA8C5 F369367D
0 2 49 0C 3E 33 37 1B 88 D2 DB 00F4 E5F8 787B BE86 1601 CC7D 2D30 29C2 9F3A 14BC6D4D 1B80B375 18818A17 EF69DBC3 F0764E30 74DE132C 80E47171 0EFA6B39 C34297AE
2 0 BA B9 D2 59 47 B7 D1 05 BA 2FE5 14FC 7EA7 003B B677 92DB 2A70 EB8F 0FBC ED29278C CAB770CA C7A38565 AB644C2A 04EBE739 194B8BB6 ED289134 8E079082 F94034D5
0 0 9E C4 22 67 9D B0 5A A5 06 8F98 ABD4 49E4 AC29 B101 0F17 7E4F D4E2 7A32 7A9D2BCA 3D4B1B92 1A454BF8 7C222F75 1C5A909F EBC74274 1177B6B0 C090DA67 803A663A
1 1 02 A5 B6 71 CE 02 FC B4 6E 4364 5C2C 0EFD A84A C474 C4B8 6AEA 4AED 6377 8B202588 14BA0E42 7FBE1D4F 0AFC0537 CB278448 FF5EE9DD 4BBBF8B0 C6C876A8 2C3D4667
0 2 DB 60 9A 26 83 90 01 28 0B 844D A768 DBB1 FF66 8158 1549 DAA0 67D8 DFEA 19F43A25 6AC1E344 E74F0E11 4262BD0C 3F0007AC 1F10F47E A864E5BD 3F40D454 9BF8C1F5
1 2 F6 01 A3 93 13 89 83 97 88 7240 DE9C 2D38 6C90 09C7 58A7 3580 3CA3 171C E76AE681 360258F1 A16DB458 38EE7444 2FF155C5 5AE02279 CB77A247 FE687981 81208830
0 2 89 AA B6 F3 CA 56 62 BC AE 0FF9 9E7F C3D2 8FCB D0BC C54E 7FCE 6F9F 1B6D 288F351B D5A43F47 651A7BF4 3A594F90 E6327A51 BDE8943A 71DDE74D 92C1BBB7 3D06766A
1 1 38 C8 5B 1A 37 5E 8C F5 05 BB26 5A38 DEAC F5F0 1CE1 B383 F4BC 574E 3AFC 55DD12D2 5EA8A15E 9D66F905 2172C777 615E2319 7F9FF3FA 4CB3A15A E38EE231 52E15B58
0 0 80 B5 90 21 69 32 B2 EC 41 4F8B C917 A45F E253 D49E 1A56 2347 79EB 9CD4 428E103E DC4CFABC 11FA34D5 90B202BE D2BB40F8 7E050F01 91BF5E2E 94A6B082 72E9B036
2 0 15 96 1F A6 AC F3 1E 2E 00 810D A738 1B14 04EE D870 6B78 E675 9723 843F 915D1F42 D88E42E6 19972F23 CEB55132 BAD58CE2 2ED3542F 3408B4A7 9EC01B9C 240006AE
0 2 1E E9 0F B4 44 E2 40 2F CD 93DC DECD C169 C9E0 DBAB D187 0463 4ED9 B226 FF1B3336 CDE42A08 3D328F3E 7F6E30BF 0CF9520B 380D0268 54870176 B94F4E60 135A0F35
0 1 8F 00 70 08 7B ED E2 94 62 335F 6047 4E2D 8892 C86B BD5C 6136 CCE9 21C3 14D58538 1A1363E4 72B9CCA8 423960B9 7782FDFC 53EE77A8 21FC68C0 5AFC1051 2C279585
2 1 67 91 D6 C5 0E 7B 3A 13 86 0A7E 854E 66DE 6B91 6CF0 48E9 042F 84FC 9FEB 9388DC21 B5F7BA6A 0024E958 4620BF00 E88FED75 383C2D89 0E9B0023 A01C50BF 1ABED56A
0 1 3A 9A 60 76 CE 25 6B E0 AC 9778 2AF6 A6AF 9E4D 3183 0C8F 753C F274 2A3E BD79ED85 1F39FCB3 A9D34DE3 0DECC53E 7CD13192 0724FF35 BCE84C0A 7DD08D53 1F64ECEF
2 2 E8 B5 DA 44 78 5A B8 AF 05 4515 DB05 C772 0F7D 52EE 43BE E60A 16D0 3222 2B2DCE30 9950DCE8 3E31288F C6F4F40B A48791A8 900032E2 B19A08E4 3C8414A1 CE5C3978
1 2 B8 97 DA 9A A8 0B E4 C5 2B 36F7 82A0 521E BC36 3D1D 7A92 F63F FC83 0411 BD125EA9 F9606759 6528A472 72EADE74 35707E32 AA3BF0F1 FD541A6F 7B65E542 E656D884
2 1 48 63 55 08 3B ED 12 07 C5 F282 A704 F01F 56D0 19D4 ED9D 24B6 8B18 812C 25C12C19 84BCDB58 8A3CEBD0 EC82E0D3 5B52AFDA 646874FD EEA4AF0D 28C73076 66DB0836
2 2 CB 4F BA 6B 65 CC FA 16 B2 DF12 4B38 8FA9 BC19 1CC9 DA9C F2EC 148F 374E 7EDD1614 FB82677B F4B8A6CF 5A3699E8 5EF1524D 8FCBFBAF 6931F83F 6B217080 F468B4D9
2 0 76 D6 6E A8 EE AD A9 2B 77 80A6 0B0D 9558 485B 6479 8B50 1689 E321 9ADB 8A701E19 F7427977 C0BBDD4D 8250E410 1D82F0F5 5596F5FB F20A1836 F7ED549A 1AF7B4B1
1 0 D6 AD 5A E6 C9 65 CB CB C8 D921 990B 43B3 B8C7 5F64 DAF4 7901 025F E1F2 B5B296EE CD0859CD 913351B8 7E63DD68 1635F2B5 FEF29783 01184E56 34E81D4F 6DD2F10F
1 0 92 BE F0 29 A0 79 65 B8 94 C636 0986 722C A28E 15F7 824B 8014 78FF 85FD 11B3E545 EB601A73 3A62F235 B2FA66B9 5BF2B612 4C01FA89 B715948C 9B60D21D E0151A73
2 2 80 79 2E 56 43 AB D2 66 47 49FD CFE9 8BDB 9A84 EC3F 58EA 966A 3AA1 0090 B5C22593 C34C9EB0 C0F8ECEE C47BF814 7F957E6E 0382FB79 FED59D8F B871AB71 4726153A
2 1 07 19 6C CD 80 85 2E C9 E9 8C55 D1AF D37D 0AE3 9144 3E2C 6F70 D600 24A5 985B81A4 D4F01127 BBE9D020 B2FE2241 A967C0C5 130ACA70 E0465762 74CFC07D E6C9ABF3
2 2 73 E6 30 65 05 D0 EC 2A 05 B777 5531 BE72 526C E63F 3E07 FA80 7945 6209 4AF0BDDC FEF47F59 2515BA0D 186704DD 0660950C 1EC76F59 BBA9F143 50BB9481 8C922DAD
1 2 F3 F4 FE A0 47 43 74 01 CC FF58 62B3 BE7B 9277 D23F 54C8 C2D4 6411 C1EA BC71AF0B 5CC01225 8D34F704 70C77A84 664495A6 09891B97 E6BE534B 5F0DF892 8ABEE846
1 2 1A D9 8C 40 3C 28 C5 00 AE 2CBD 3CE5 1BE4 2CA7 4EF2 36CC 31AD 4071 4F61 CA07A265 D8E12C92 698F169A 7E25E812 5445B490 BC92F64C 88E886DE 9CB6C979 69CC012F
2 1 50 9F 1E 98 D8 88 2D 5F 31 DD04 6A15 A4D8 828A E198 12AF FD8E 382E 40F4 AA085323 4F18F34B E725F76D A120E5CA 10277466 BE865ED5 94F41CEF 9031350E D1288445
0 2 2C CD 98 9E 6D 69 1B B4 A1 28FD 3327 A164 9A11 79CF 0481 CE7F 69F5 3381 E4D7449B 7A1B961D 34265FB4 A4E2F7C4 EF67C606 6C923135 7B4E74CB 89CDF166 68CD916B
0 2 BC FB BB 05 84 4D A1 EA F0 A98B 6550 5EC9 3E55 D658 B3B7 F908 23FE 5324 C37313C8 DDE94A0E 9468F307 504C08EF FFDBF592 57D7FCBE A9D3AE05 03840FD1 2C1DE7D8
0 1 60 9C D6 32 AF 2E 40 F8 25 DFAE 176B 0384 A4B6 4EA7 86E1 A4A9 CC7B 2647 D8F1ED11 ACF36F11 C5174722 6B52EEFE A4381414 AFEF4F90 B122913A B0E24552 F7913BF0
1 2 BA 6F DF 07 8A 06 D0 00 09 0F5A F5EF AD14 DCAF 00B5 641D 674C 98A5 5E3A 8064B63B 96616BD9 137272C6 0EE80AE6 4427B8FE 615D4E27 AA7C781A E2DD2E93 4F33C44E
2 2 68 E3 E9 54 4B 6A 9A 57 3F 5D17 92D3 0417 99A0 0358 AD78 BE70 3E23 1AB8 943BE661 1564F99E D6536BF8 62E33CFD 7DD15090 43ACD19E 3AC3D9FE A90628AC 43E3E9D9
1 2 FD 4C 0E A1 AC CF 0D 6C A6 0A12 62FB AD97 32EC FE80 AE90 A1B4 C8F9 09C9 66496312 3F754E2E 2675B604 FC67B7A6 73BF6A34 802E91FC 20C00F75 FEEEAFAB 493847B1
1 0 29 B3 23 A2 9D F2 4B 2E BF E2F9 8A43 DA22 B176 C284 25F6 C69E AC31 3CDF E3244D0A E0170C00 31A3F111 4B100DCD 341B6837 461EA3FA 8E0569A8 54A28D3F 16698C3E
2 2 99 5E 29 BD 17 03 85 54 94 3DFD 3EF5 6309 6F6D 8B71 4EFB 25D5 735F CE77 AFE56D11 9DE40F0A 08A2D54E 941CDF68 94BB6FFB 4EF64A7C 43599D99 2F7D7AD0 E99D85AB
0 1 02 9E 55 5D 21 6E 66 6B 55 E385 9E23 BB33 2BF3 1485 0484 8B48 2E8F 61C1 740CBF89 46428CB9 D7D50DE0 DFE15160 83D00A8E 03D51607 A1998691 4C25A065 E8D80205
0 1 28 BE C3 EB C4 25 C2 38 42 BB3C 1AD0 C0AB 09E7 76FE ACE6 ECF5 C280 EBFE CFCF08B7 53EF9D25 34A4F884 A1BEAB07 016EF5CD 12D4D7FA 085D55F4 C561470F D5418228
0 0 BC 5B C4 72 6C 0D F8 11 36 1948 3A03 2F9B 4AF1 06EF E6A5 4059 BCAB FFCE EE40EEE5 BBAD46D8 618BB6DC 583C6D94 FFC83394 7D832E29 70490881 F3DF3AC6 F53176E9
0 0 1F 13 23 50 1F D4 05 98 D8 E435 2E7D 00FE EF6D 9FCE BE10 E810 7368 5136 D73CCB41 AA362391 53C71B21 0DCA84E9 69B14201 026809D1 9276031B BFD10E37 E8E833E8
2 0 CD EE 07 33 CD 65 A2 07 52 4840 0864 1713 478D B5CA 3573 4EC9 B65D 5AA8 6039FA16 79B8427B 0032FAF3 34E01F97 EB29B1CE 8CD1F216 672E6C02 FB73B787 130B9ED9
1 0 61 78 E7 87 CA 34 8A 6B CB 8E0F 114B CBB6 2AD1 CA72 BA6F 7F8C CAF7 04C8 0BB0762B 40986103 A12AE2F3 C6F19E7B 7FEA7171 2BA9BC62 1264514B 1F4A886D D82D3F6C
2 0 A3 D8 A7 7C 16 48 6F 8F 62 AFC6 5084 EA57 046D D08E 1B04 3ED5 E1C6 94D1 536FBAB6 80190460 AC37ACB4 67401E5F D6A984BD 39855351 EA9F013A 4D7C9105 F2D994FC
0 2 12 EF F5 B2 F6 CB 55 27 9E 5CE4 CA5A D289 BE9C EC64 64EA AD4E E640 85B2 E59D3690 BDE421E7 71413A95 FAF0E12B F51CBD7B D78ECEA2 E73A39A9 E93FE579 442C7307
0 0 69 2C 55 20 4D E1 06 51 37 FCDF B1B3 53DC D45D 8EC4 1E2F 4842 38C6 5012 464B2935 99CCC0FB AB751232 BE106E34 27AC9487 49384FDD 2F26A333 7EA7C244 1B3BE4D9
2 0 A5 53 86 7A B0 20 93 94 DB F594 BDED 6607 CACA A6AC 55ED 60A9 C390 BD04 E438B64B 111D6808 E0FD0C4C 50C31CD4 01E16D1F 37D0D170 B6CD8613 9DA2A908 93553C8A
2 0 17 85 DF 4C 0F 50 A5 00 20 B729 2E61 58A7 068E A60B B3BA 392C 2032 EC98 BC344335 10C7963E 642A01F7 32B33137 F9ADC75D 0336CEEA CC03B269 EC61B6D7 9D23CAEC
1 0 19 0E D9 42 78 2D DA 38 68 7525 D006 DF5B E232 3A37 CD91 CB21 9BD1 68FC BD158AAF B3E1EDAA 2397F7BD 1279E1AB C4E8ABFC F87224DC 9C99AF57 03C2F9AD 5FF24558
0 1 34 2D 4F C2 32 C1 5E 17 1C E0E0 8FB0 6580 1CF9 E06E CB89 2E00 DF53 3BD4 F263A3A0 50097CA4 4C81383E 7DF728F3 09A39952 B691A466 B0F3C57B B920EABC 6B3634DE
2 1 1A A7 2A B6 9F 5F 4B FC 87 CDDC 1007 7997 C6B0 7ACF 8139 072F DFE2 F3A5 016E5A20 B54ABA6F 41F65309 1627B456 97FB2855 E5FEFAAA F9886EA6 54F66D13 7503EAF2
1 2 61 3F F0 EE 07 7B 16 F4 1C C915 C92A A781 59AC 8173 EB7C 2579 29D7 D2B0 86683835 1B5FFD39 782504D0 F1D496AE 61F53678 FD4A3457 9D638186 1E45CA06 5A3FD45A
0 1 14 5B 4C EE 84 AE FB ED E7 9ECB 6F35 FC8F 84C3 1E3C 7F29 610C E482 08E6 5884290A 1C934AB6 51B95823 698B8D9F 441EE256 F0880DB4 16E8F44B E156752A FC2B4BC6
1 1 90 E1 6B A4 A9 D6 81 EF 65 FFB0 F8AD 973E 74C7 EA9F 8FE4 A7A8 EDEC B09E 4D4E9929 C9157B45 9E7A0232 2DDDBA8B A0280950 F487AD52 B232CF94 9A46AA0B 031AF3F1
0 2 ED 00 0F C0 ED 14 FF 88 B9 56D5 6363 9D76 1DB2 59FA A748 183A 5A0A 2B22 75A75E3B 38305B25 D5BBC02D 6E95DA6A A1BF394A EBD96BB3 B136E48E DEFDC704 3C661E38
1 0 60 AD 67 87 53 61 D7 B5 5F D540 CE33 25E7 F218 8B4E D39A D433 2B5B E7E8 878D0224 BD9C5D0C 9660E9ED A63C0CA8 5EEE86E5 9FE86E5D 5162D21C 2AD0A5B0 C08E0F9A
1 2 95 47 DC 39 CA 65 DC 50 5E 2560 52F0 839A 72D5 9961 3726 3CE3 6C0B 50AD A9492F4D 1926A3E7 C6CF6653 A21CAC71 6A9745B2 7B5AB8AA 65E485DD 2874616C 159A2477
1 1 0E 81 40 16 14 D8 A4 36 A7 BA2B 09A1 E551 5EEF EFDA 4884 F9FC B271 56AC 99417253 AEA4C754 4AFF1843 E9D9FF45 425E2130 64D3E237 761FE244 32C5EB5E 560F491C
2 1 72 B1 A6 4C 18 E1 E4 26 32 01F8 211B FDE1 D0A3 ADD0 89CE 2197 FC0E 96B2 A6906595 7D65FF47 40DAD2D2 0BE71401 0F28A177 F753B741 56961B4C 895EB35D 320A4548
0 1 5E BD B4 F6 9A D4 92 BE 55 0E47 E0A9 504F EC09 9DD5 3DF8 57A1 FA14 D9B3 F9E8EF61 F2C63077 4F8F664A 15984CC4 D2C1A1C5 65DEBCC8 932EE4C0 1B48BAAD B5CBCE96
1 2 2B FC F3 13 E1 9F DD 3B 48 4F4F 873C 664E 0B70 9173 CC0A A58E 7637 2582 5C919940 47990485 DC7C0619 3402EEE9 9F0A4BA8 F6D22AE8 2141C23A ECE1D012 C365E192
0 0 4B AD 69 03 92 44 9C 21 45 A037 74DF 89A9 EB90 6526 1CF1 3392 541C A35D ED8046F8 E89ABF3A 32F900CC 34F12532 2A24240E 3DB90441 01D0D1D2 54268078 798580C3
1 0 85 8F 38 1E B0 32 CA 45 14 C01D 4F77 0B8B 09B3 F9AF DFF0 78BB 5AB6 3209 D79F8258 20577D99 30778FD2 2C3980B1 8B630B77 B8B84844 2366E1DF 743CAE07 A2EE2367
2 0 B2 33 BD C8 76 B3 7D E0 19 1F5C 1D9C 0AA0 F8D0 1AA7 F00C 18A1 3DEA A909 3C4676CB 5FBFE953 F7C44639 C3228E62 63211689 C1DCD9DF 14B135A0 65833A54 0E123B1D
2 2 F9 C2 2A A6 7C DF F6 04 05 BCFB E4DA 3A94 514A F075 278D 1B68 4881 D13D 07282DF8 14148C66 64212FE1 952F80CA C27812B5 F1651D56 D878B212 4CF0A035 0529C9BB
0 1 B5 B4 A4 FB 43 B4 C4 1A 06 2444 593F 5BC4 6AAB 6204 6061 A3C6 CF86 A0C3 70E76463 1BCA37C3 C2E4C6F5 3BAD8148 133A03B5 57C92240 69E6C5A7 7DDA8774 01153660
2 2 A0 B2 04 4B D3 5F 7A 35 CC 9480 9177 8733 2889 DC6E 2990 1F02 5F94 FE35 57014137 79310D8A 5E3C4AC4 BB791C48 11E05040 0D4D5A06 7FFE3C99 0AB81F79 82063C69
0 2 DA 6E 16 38 1B C5 B1 63 15 BD9F 615D 0FEF AF34 9AC9 E108 3E33 E6C6 706A ACCC360F E29825CE 25FC6154 17BB5CB7 DE6AAC96 0DC772B7 584B3DF0 E039CFA6 6CC11C62
0 1 4C 90 8D 69 34 93 A1 AF FD 763B AD86 8580 A52E 604D DCB3 E6E4 ACD9 F789 C97BB082 8D8E6CDC 8C0F9C6A DFFDC247 AF8ED3CC BE1E88D7 EFEF27DE D53B8C7B 31438870
2 0 C5 57 EE DB E3 DB AA 8B A6 C106 185B B67D 297C 7188 B578 2913 0BF9 38DE EE89CEEE C176FC4C 43B8FD2A 6E136668 AF598850 AD60DF12 09862E15 0C846ACD CD36295D
0 0 F6 23 91 18 62 B3 6D 31 E5 1B31 A58F DA43 BDCB 6DDE FD0A 4356 330B 655B 1A710C5D EAB47371 1F7EF5CB A50C8EEC 1C3EF6EA 05C1F3C8 A191FDE7 32700D14 030FE2D2
2 0 5B 97 9C 66 CF 70 D8 22 01 A568 B0A3 9785 D484 3F88 87EE 6F86 14A9 4FE4 FF04D7EB 21C4BBC6 B66D68D8 82C6CCFE B21BD0B5 2A9A8105 B5C82CAF 10521636 986FE3AA
0 0 41 85 6A 17 92 9A B7 1C E7 B28C 7E39 2F29 5875 1707 E394 4FA1 C625 A6DB 1F38CE29 6000C513 EABC8C17 B096CB63 BEAA05EB 040FA69E 129F8B98 428F9C12 C44847A9
0 2 AF 54 29 84 AB 6F 43 D2 9B 20DA E1CB 3FB1 FC75 50D1 520C 109F 66E0 2AC9 11285CC7 736A10A9 C967323E 5BD7475B F639F2FB 4CA2BB68 8DB97E55 B3BCC9D4 F24746E6
2 1 CA A8 FF 03 F9 67 B6 E1 02 C171 82F3 503D A6C8 4788 3AFB 568C 09E8 3199 EA43F26A 90391A2E 21258D4C 10D49728 04876B41 B0CD7013 431E7929 078AF5C9 B95D9919
2 2 8D 38 34 E1 5F 8A 30 F9 9D 621A 17EC CB93 0063 90FB 2E1B 9E2D 474C 61B6 CFE81493 9A8B2EC7 7474844E FBB6D240 DE55416B BB3C1A23 2E2C3F89 27A2E4DD 08482F42
2 1 C8 B4 FB 42 07 36 10 A5 21 B8D7 9C6C 431A C0A1 19E4 97F3 411B 5429 56E6 DB424623 241CA80C 0E6F2DF5 606E1F94 2CFD869C 1D588710 EB417FE1 6E5A226F 60F82B91
0 1 4C 83 D2 6D 8E 96 49 AF EB 68AD 82D4 A080 5C2A 4828 4A7B E772 5D76 76C9 E37A6786 D159CD18 F3B51F89 C2C8B3EA 01A5DF0B FC9864AD B52765AB CD2ACCCF ABA5EF63
1 2 23 0B E1 8E 87 F6 D8 95 70 651C F992 171B 6888 6D6F BE3E B626 0F2F A509 CBBF4718 4C85E012 CDF97D57 DD56A2F5 5B12006F A914C133 DD4EED01 584B561A 01EBFB84
0 0 54 FA 40 2C EA 8A 51 63 05 D18B C996 3089 5D5F D6A3 4F90 3065 ADEF C95F 1D01C756 C526DB9F 1873B083 FAE3F6F6 483C26F2 AD4177A6 60CC0352 F25B2863 0276E486
1 0 06 1D 77 5B 95 AE 1B 35 77 A6A0 2BAA 2045 464E F101 11B2 F514 2A3B 7D4F 5E734555 93C12D9B AAB3BEB8 BF6496B5 FE56E5B9 A6F1DBA7 BF875138 9DC6D94F A5B1D121
1 1 38 E6 06 0B FC CF 31 06 13 2425 2B32 164E 33F4 C291 8E9A 71A4 6FF6 775F 213D4CB4 66AF7DAB C958638D 157D5DDF 05279E08 BDF423EB 68BCDBC0 E687FFF1 4AFBEA8B
1 0 BA 53 BD C8 5A 86 D7 48 69 5C0C A7A1 B4E6 2F5E 4074 8F77 3A00 6E2C E5FB 747090E0 015E3BEF D635659A EA36D208 54C93CF2 6D69A5B8 95F58CE7 52D1DDF2 7588EB6C
1 1 64 41 E0 5C FB 59 5C 24 18 0D4F 310E A8C8 9F34 3F90 40A5 A31A 9C09 C231 1749B6A0 BBFC5EAA F8FD74ED 2C313952 824A4747 DB42509A 0505C0E9 D663FF28 C5AC54E4
0 2 CF 9E E1 17 3E 4A 2F 00 94 0F04 F844 A65A 43E8 7D92 2675 40C0 AAB9 1BD3 D462E5BE 24F754B6 2811D133 050869E5 0FDC561A 1A3282FC BF8C7240 19331A2B D06261FA
2 0 53 16 3B 62 47 74 A5 6E 93 56EE 763B 8B80 44B6 647C 68C6 1CD1 A717 F052 BA64EB6C 6A51E7C5 EB62DD48 37BA4561 F5E6193C E479F253 7ADE5BA5 0AC676A6 3A338206
1 0 EC 34 D0 EF 4B 97 2B 64 2A A0AA 8D0A 52E9 B000 06D2 19D2 FEF8 DAFB 3E33 FB24F997 2668C0F6 0C85688C 43E3B613 95F31615 9E02F363 4BC39BFB 1D039F2D E676EB41
2 1 E8 E7 91 5B F8 3B 76 61 9D EE07 F839 C407 D128 D987 DC50 C12F 43BF B0A4 AEE43A8C F3D168E6 8CF173A8 8C306CB0 1E4615F6 9F6354DD 563C847F 6692723D 57D9BC4E
1 2 66 84 C9 F4 F7 52 3B 3B 17 54E7 6CE2 8161 D0EA 41B7 A1D7 BDF8 D7F3 5784 DA32403F 354AD88E DD2508ED 32A9BD25 7E22D43F 463303E2 9ABAB3F7 B8E2BC84 7FEFCB88
2 1 1D 5D 7E D9 DD DA 40 BC 52 DFA3 3833 33FC 1950 0403 F64C C0A4 92CB EBDB 2126C957 E5224DCB 4BCDFE47 FDF07BF2 4F07CA5A CFE941F7 8B42A297 CBD0CA11 68E4BE68
2 0 AF DA D8 8E 74 73 C3 F0 D4 2EF9 6B58 2954 E35D 9241 3819 1390 0CFD 41D9 C9050724 9B2EBB09 398E3792 C5599FFB 88DB7838 4749C31B 89B4647D 5FF3BC1B 5A6203FC
1 2 0D 67 3E C8 27 CB E2 94 D7 FF0C 945F 8A13 34C0 C488 C566 B37C 911B 9F8D 81F71075 D3070B0F 164BEC70 A4ECD1A0 1EB6EBAE 9F1755E4 AE7FCE4F F0BF0C09 267CA6C3
0 0 D9 51 D4 46 E0 42 97 DF 73 AC88 5FF5 887B 6D48 79CB 6B97 566A 32D4 F295 4EAA4414 353A6EA6 C2A6C18E E52B9D78 E7D0C2D7 291469B2 DDC126AA BBDAE61D 3F9AF9AE
2 1 DC 4E 6C E6 26 95 FD 1E 86 E05E C69A CE16 29BC 1F16 7A49 F355 98F1 D30A 79EE5B66 A788A59D 1B2F1931 807D39AB E64FBC07 C6BF593D 7800879A E8F56F94 4660FD51
1 1 55 28 F5 D3 94 85 00 EE 46 A57A 023A 8BF2 21B5 F8E5 07D9 7966 7E8E C0C3 B97BF6C3 FA219CC6 37EEC505 10895C84 AF6A4C34 95B7421C 78E90C51 9975B7F0 4B5AE5F1
1 2 03 69 81 39 8B A7 9B FC E0 C173 3DDE AD53 DB1B 78B3 EFE3 BCDE 4CEC 7783 134BF698 9359C922 A33F68CB 0B224179 D53A39F5 DCA54E30 9397FB49 EA9F4123 91DF43E5
2 2 17 C2 B9 44 98 7C AE A7 10 0831 D74E 65F5 700F B469 C597 4561 E82D 9721 1E2B3AA2 AF786E9C 397639BE DE14FB6D D9F89C76 AD405EC3 496BD50F 138DEADB BE9D6E6A
2 1 4B F3 17 FF C0 4E C0 26 B5 34DA ED5E E072 8910 F080 353C 60B6 273C 28C2 F6ECAFD1 8C5F7754 6C3899C9 3898E9DA 9D956217 4E9227D5 C49F3663 5A30D666 A9C57B94
0 0 FC 57 38 55 25 F8 D5 1C 63 B374 D5EB DDCD ACFD A311 9787 CACC CE5C 656D 272A87F5 99D9B2B3 5D5E7F4F CF862DAF 1EC56083 06D75160 A54C2A23 B1CB3752 687BDE71
0 0 52 A2 7A 21 41 67 A0 EC C7 4E9F C1B4 0A64 8E4F 0A26 0DD5 3F01 4D0C 2166 A55E124E 8B9C2AE8 92B27C11 82A14BA1 A1FFACC2 A9751437 106733C2 18D69056 0553A8B7
0 1 23 39 60 C5 C6 26 3A B4 C2 F44F 6F46 9FAC 4B91 04FB 338B 4D32 B830 51E5 CC5AFEAB A7E981AD D079019B 9E7211BA AD2B6E58 C53A5F54 96D0F187 5F15B73C AA999E7B
2 2 99 1B C7 9E FD 08 A3 21 CF EB14 10C4 CA15 39D6 4B03 6AA4 F72E 4D19 FD27 0C7818D3 559558A4 1241DD66 046C254B 175DE508 761F90AC BB5C3D37 6733A586 FA99CB66
0 1 CD A3 64 5A 70 F1 FB 0F 32 4447 383D 637B AB9A 42BA 85BE 4B6E A1DD 26EB 9197D4A3 A38CF5C3 D39A8BD9 6412E453 0AEEC792 3400745A EF7CE9C8 F7E5F551 4CB13278
2 0 D9 B3 49 A1 BB 3A 38 C4 66 98C2 2B52 3BA2 D5BE CC17 4535 0C71 7091 5B2D F95A20CD 3AE3B37A 487E77FD 27E3869C 9791EC1A FE85317F 7BB9CB73 7788EF34 F333F92A
2 2 70 C7 14 B9 81 2B 3B 32 2E A2AA DFB1 0B77 CADB D23D 41ED 66DD EAD6 AD67 C75A0FC0 149F9560 C85B8013 C0D50F10 0F30B955 5DDC8661 A09A19EB 9B9C5150 C77CF485
1 0 1F 56 61 A5 64 2B 44 EE CF 6401 3CB9 6C10 A643 3083 4E06 B799 9F06 CB60 C5C1F89E 0E60A8FD 1F8D68CD 9866879B 88ED46B6 9EB8ACC1 A811710C 12113635 2E18871D
0 1 29 66 61 62 54 11 1A E5 F0 9EA5 5EA8 120A 2786 3E44 D646 F5A7 A313 E39E D0791992 938988C4 9484EA27 1B14A13D 2BB2BF1D 5842FD87 F09B5EA2 C4A79DAC 3CFBB85A
0 0 DF 4B 41 00 55 D8 78 AD AA 0F12 1652 780C 719B 165A 27AE 6B1E DB7A C644 B8404D57 312FD143 9E1B4875 65BB842D E256D9ED 96D76447 7F196306 900DFC55 DEE52EEC
2 0 E0 0C 25 A1 AB 2F B0 65 EC 5512 8037 4F8C 87FB B1BD 69BA 53FD 40FA 8793 DFCAAA77 98F4A6F4 3F034397 71A0757C ABC6EB4D CAFC004C 0CE74321 FB305D80 E45DF625
1 0 CE 45 6B 15 07 77 0E 55 29 A9A1 CE8B D6C2 E2D5 4D20 D6A5 4BFE EA3D 02BF F2CDAF54 2FF6F130 B6C0DDFC D93E87AA 59547A32 AB5C0A8D EF2B19D2 CD8DF0BA E1E015F0
0 1 5E 04 08 00 6D E7 6D C0 B9 F1AB 7BF2 EDDD ECCA E298 8AAE 519E 95F6 8B67 BAA330DA 71145193 8E3DBDCA 7FAEAC9D 1A1716E9 C871FF43 1CC1ED0D 93D32B6D 2E6D94DD
2 2 4C 39 A9 E4 03 09 7E FD 8B A133 BA24 A7B8 68EF 7800 955E A086 D99F 61B0 37E89B0A F5CAF856 4867AC5E DF5891B2 CFA1C329 9A09E572 E5CACC10 2739EC93 E3B575C8
2 0 F9 CC 17 44 7B DD 99 05 8E DF74 C63E CAC6 8BAC FD80 F90A 1A08 84A9 4CB6 D8414F2F A9501CD4 D7430A48 A8906D87 2ACDD9A1 648286B5 853A9DEE 084CEE17 F55579CF
1 0 22 C5 92 01 9B BD FE E9 38 CA19 8CAE 3135 AB7C B566 6A8F 7038 8219 0B66 A73B3674 44C08AFD FECE3764 FB785B1F B8CC7A8C 4885FCB8 F94C9871 82D6A63C DC290B38
0 0 29 0E B5 96 81 2E 69 CD 79 5C11 1FA6 FB17 EF18 E2D8 52F9 9950 7906 9C86 5410E59B 328DA535 5B4BF985 246C1E6E DE5E25ED DC288A62 059C17CC 78FDFC1A B3D7830E
0 0 57 B7 90 C2 6E 61 35 A8 2B 245A F79D BC1D 79EC 9978 0DA7 5D9D E4EB F94E A9C79377 B625A84D F2E34D79 AA72D067 FA0ADB1C 92A8A0EF 7E634268 FE688F34 89B82B32
